assignment_id,task_id,artist_id,assigned_hours,assignment_date
TA16827,T10035,A033,0.85,2024-10-31
TA16828,T10036,A058,28.63,2024-11-02
TA16829,T10036,A049,21.26,2024-11-02
TA16830,T10036,A050,63.1,2024-11-02
TA16831,T10037,A113,72.0,2024-10-23
TA16832,T10038,A130,80.46,2024-10-12
TA16833,T10038,A133,75.54,2024-10-12
TA16834,T10039,A149,12.42,2024-10-29
TA16835,T10039,A155,181.58,2024-10-29
TA16836,T10040,A209,87.0,2024-10-20
TA16837,T10041,A296,19.36,2024-10-30
TA16838,T10041,A292,73.64,2024-10-30
TA16839,T10042,A202,7.0,2024-10-09
TA16840,T10043,A236,8.0,2024-10-10
TA16841,T10044,A213,16.0,2024-10-29
TA16842,T10045,A226,18.0,2024-10-24
TA16843,T10046,A012,52.71,2024-12-11
TA16844,T10046,A019,7.29,2024-12-11
TA16845,T10047,A044,10.24,2024-12-13
TA16846,T10047,A052,84.94,2024-12-13
TA16847,T10047,A054,50.82,2024-12-13
TA16848,T10048,A095,58.36,2024-12-04
TA16849,T10048,A089,5.64,2024-12-04
TA16850,T10049,A135,31.47,2024-11-24
TA16851,T10049,A124,55.03,2024-11-24
TA16852,T10049,A134,12.6,2024-11-24
TA16853,T10049,A128,10.9,2024-11-24
TA16854,T10050,A200,67.88,2024-12-06
TA16855,T10050,A163,8.94,2024-12-06
TA16856,T10050,A175,16.89,2024-12-06
TA16857,T10050,A147,42.3,2024-12-06
TA16858,T10051,A216,33.56,2024-11-23
TA16859,T10051,A213,40.72,2024-11-23
TA16860,T10051,A210,19.82,2024-11-23
TA16861,T10051,A205,9.91,2024-11-23
TA16862,T10052,A277,21.74,2024-11-20
TA16863,T10052,A234,97.9,2024-11-20
TA16864,T10052,A248,62.41,2024-11-20
TA16865,T10052,A288,9.95,2024-11-20
TA16866,T10053,A099,21.0,2025-01-07
TA16867,T10054,A128,33.03,2025-01-03
TA16868,T10054,A121,18.97,2025-01-03
TA16869,T10055,A212,31.02,2024-12-30
TA16870,T10055,A217,14.98,2024-12-30
TA16871,T10056,A243,50.6,2024-12-24
TA16872,T10056,A248,7.4,2024-12-24
TA16873,T10057,A063,31.0,2024-11-25
TA16874,T10058,A195,5.2,2024-12-11
TA16875,T10058,A185,36.8,2024-12-11
TA16876,T10059,A220,26.0,2025-01-01
TA16877,T10060,A280,26.0,2024-12-12
TA16878,T10061,A218,6.0,2024-11-22
TA16879,T10062,A232,7.0,2024-11-23
TA16880,T10063,A116,31.0,2025-01-06
TA16881,T10064,A129,59.0,2024-12-31
TA16882,T10065,A208,32.0,2024-12-21
TA16883,T10066,A296,41.0,2024-12-26
TA16884,T10067,A094,50.0,2024-12-06
TA16885,T10068,A154,22.0,2024-11-29
TA16886,T10069,A202,25.0,2024-12-22
TA16887,T10070,A279,4.59,2024-12-08
TA16888,T10070,A259,53.41,2024-12-08
TA16889,T10071,A093,7.0,2024-11-16
TA16890,T10072,A219,19.0,2024-10-27
TA16891,T10073,A252,15.0,2024-11-22
TA16892,T10074,A098,15.0,2024-11-08
TA16893,T10075,A208,5.0,2024-11-13
TA16894,T10076,A233,18.0,2024-11-04
TA16895,T10077,A214,5.0,2024-10-03
TA16896,T10078,A238,12.0,2024-09-27
TA16897,T10079,A098,24.0,2024-10-25
TA16898,T10080,A208,9.65,2024-11-05
TA16899,T10080,A215,40.35,2024-11-05
TA16900,T10081,A285,39.0,2024-10-29
TA16901,T10082,A205,11.0,2024-11-15
TA16902,T10083,A252,15.0,2024-11-11
TA16903,T10084,A004,97.0,2024-10-22
TA16904,T10085,A058,105.55,2024-10-06
TA16905,T10085,A046,6.45,2024-10-06
TA16906,T10086,A091,50.18,2024-10-05
TA16907,T10086,A064,50.82,2024-10-05
TA16908,T10087,A122,61.0,2024-10-14
TA16909,T10088,A159,49.89,2024-10-22
TA16910,T10088,A175,0.15,2024-10-22
TA16911,T10088,A199,71.96,2024-10-22
TA16912,T10089,A216,176.98,2024-10-10
TA16913,T10089,A220,4.02,2024-10-10
TA16914,T10090,A286,106.99,2024-10-26
TA16915,T10090,A252,15.79,2024-10-26
TA16916,T10090,A297,7.12,2024-10-26
TA16917,T10090,A298,63.1,2024-10-26
TA16918,T10091,A089,18.0,2024-10-04
TA16919,T10092,A219,5.0,2024-09-24
TA16920,T10093,A250,9.0,2024-09-18
TA16921,T10094,A005,147.57,2024-10-04
TA16922,T10094,A016,3.07,2024-10-04
TA16923,T10094,A040,28.67,2024-10-04
TA16924,T10094,A032,5.69,2024-10-04
TA16925,T10095,A056,0.07,2024-10-11
TA16926,T10095,A048,32.98,2024-10-11
TA16927,T10095,A054,140.95,2024-10-11
TA16928,T10096,A073,75.13,2024-10-03
TA16929,T10096,A074,27.87,2024-10-03
TA16930,T10097,A125,117.03,2024-09-18
TA16931,T10097,A132,80.97,2024-09-18
TA16932,T10098,A156,14.91,2024-09-25
TA16933,T10098,A190,30.11,2024-09-25
TA16934,T10098,A185,9.86,2024-09-25
TA16935,T10098,A157,113.12,2024-09-25
TA16936,T10099,A202,4.68,2024-09-30
TA16937,T10099,A205,91.72,2024-09-30
TA16938,T10099,A212,20.6,2024-09-30
TA16939,T10100,A259,81.02,2024-09-25
TA16940,T10100,A250,90.98,2024-09-25
TA16941,T10101,A072,16.0,2024-10-20
TA16942,T10102,A201,14.0,2024-10-22
TA16943,T10103,A244,6.0,2024-10-21
TA16944,T10104,A208,17.0,2024-09-24
TA16945,T10105,A272,7.0,2024-09-19
TA16946,T10106,A074,32.0,2024-11-10
TA16947,T10107,A216,47.65,2024-11-14
TA16948,T10107,A209,11.35,2024-11-14
TA16949,T10108,A253,2.07,2024-11-16
TA16950,T10108,A221,54.93,2024-11-16
TA16951,T10109,A101,34.0,2024-12-28
TA16952,T10110,A197,54.0,2024-12-14
TA16953,T10111,A208,39.0,2024-12-11
TA16954,T10112,A281,13.08,2024-12-06
TA16955,T10112,A231,42.92,2024-12-06
TA16956,T10113,A019,44.3,2024-10-13
TA16957,T10113,A026,18.7,2024-10-13
TA16958,T10114,A045,35.36,2024-10-17
TA16959,T10114,A057,11.79,2024-10-17
TA16960,T10114,A059,37.93,2024-10-17
TA16961,T10114,A052,30.91,2024-10-17
TA16962,T10115,A091,2.8,2024-10-07
TA16963,T10115,A094,48.47,2024-10-07
TA16964,T10115,A064,53.27,2024-10-07
TA16965,T10115,A063,10.46,2024-10-07
TA16966,T10116,A133,53.0,2024-10-22
TA16967,T10116,A138,35.02,2024-10-22
TA16968,T10116,A132,48.97,2024-10-22
TA16969,T10117,A177,64.0,2024-10-19
TA16970,T10118,A213,31.06,2024-10-11
TA16971,T10118,A216,55.21,2024-10-11
TA16972,T10118,A212,31.34,2024-10-11
TA16973,T10118,A219,44.39,2024-10-11
TA16974,T10119,A265,13.9,2024-10-22
TA16975,T10119,A263,50.1,2024-10-22
TA16976,T10120,A098,11.0,2024-10-26
TA16977,T10121,A212,12.0,2024-10-29
TA16978,T10122,A246,14.0,2024-10-20
TA16979,T10123,A091,5.12,2024-10-13
TA16980,T10123,A112,42.88,2024-10-13
TA16981,T10124,A131,45.0,2024-10-13
TA16982,T10125,A219,37.0,2024-10-05
TA16983,T10126,A241,54.0,2024-09-23
TA16984,T10127,A116,30.88,2024-10-19
TA16985,T10127,A106,24.12,2024-10-19
TA16986,T10128,A203,21.0,2024-10-18
TA16987,T10129,A282,50.0,2024-10-31
TA16988,T10130,A063,17.0,2024-11-22
TA16989,T10131,A218,18.0,2024-11-18
TA16990,T10132,A276,15.0,2024-11-19
TA16991,T10133,A069,16.0,2024-09-08
TA16992,T10134,A218,12.0,2024-09-18
TA16993,T10135,A235,8.0,2024-09-05
TA16994,T10136,A027,92.88,2024-11-08
TA16995,T10136,A017,100.12,2024-11-08
TA16996,T10137,A059,63.69,2024-11-04
TA16997,T10137,A043,26.31,2024-11-04
TA16998,T10138,A091,99.0,2024-11-08
TA16999,T10139,A126,79.0,2024-10-31
TA17000,T10140,A168,28.19,2024-10-30
TA17001,T10140,A191,107.29,2024-10-30
TA17002,T10140,A183,15.62,2024-10-30
TA17003,T10140,A151,33.9,2024-10-30
TA17004,T10141,A219,21.72,2024-11-03
TA17005,T10141,A212,108.68,2024-11-03
TA17006,T10141,A210,40.59,2024-11-03
TA17007,T10142,A251,53.0,2024-11-06
TA17008,T10142,A273,82.0,2024-11-06
TA17009,T10143,A095,21.0,2024-11-01
TA17010,T10144,A124,51.0,2024-10-02
TA17011,T10145,A201,33.0,2024-10-09
TA17012,T10146,A249,4.32,2024-12-02
TA17013,T10146,A267,52.68,2024-12-02
TA17014,T10147,A076,46.0,2024-11-25
TA17015,T10148,A134,36.0,2024-11-07
TA17016,T10149,A201,22.0,2024-11-26
TA17017,T10150,A294,25.0,2024-11-14
TA17018,T10151,A064,0.11,2024-10-09
TA17019,T10151,A088,40.89,2024-10-09
TA17020,T10152,A220,24.0,2024-10-02
TA17021,T10153,A293,44.0,2024-10-07
TA17022,T10154,A004,107.69,2024-10-02
TA17023,T10154,A014,32.31,2024-10-02
TA17024,T10155,A042,64.0,2024-10-07
TA17025,T10156,A076,51.68,2024-10-07
TA17026,T10156,A061,82.32,2024-10-07
TA17027,T10157,A126,75.82,2024-10-07
TA17028,T10157,A127,15.58,2024-10-07
TA17029,T10157,A140,18.46,2024-10-07
TA17030,T10157,A121,24.14,2024-10-07
TA17031,T10158,A163,61.05,2024-10-05
TA17032,T10158,A193,21.06,2024-10-05
TA17033,T10158,A147,49.88,2024-10-05
TA17034,T10159,A207,85.91,2024-09-25
TA17035,T10159,A216,55.15,2024-09-25
TA17036,T10159,A214,45.94,2024-09-25
TA17037,T10160,A275,86.79,2024-10-12
TA17038,T10160,A234,105.21,2024-10-12
TA17039,T10161,A011,20.68,2024-11-30
TA17040,T10161,A032,130.32,2024-11-30
TA17041,T10162,A053,31.23,2024-11-30
TA17042,T10162,A048,49.77,2024-11-30
TA17043,T10163,A073,70.24,2024-11-30
TA17044,T10163,A081,71.86,2024-11-30
TA17045,T10163,A067,21.9,2024-11-30
TA17046,T10164,A124,175.53,2024-12-09
TA17047,T10164,A137,8.47,2024-12-09
TA17048,T10165,A172,40.49,2024-12-15
TA17049,T10165,A200,11.18,2024-12-15
TA17050,T10165,A159,117.33,2024-12-15
TA17051,T10166,A206,92.94,2024-12-29
TA17052,T10166,A218,16.62,2024-12-29
TA17053,T10166,A219,5.82,2024-12-29
TA17054,T10166,A213,11.63,2024-12-29
TA17055,T10167,A241,67.58,2024-12-11
TA17056,T10167,A235,24.42,2024-12-11
TA17057,T10168,A107,5.0,2024-12-04
TA17058,T10169,A218,17.0,2024-12-03
TA17059,T10170,A225,18.0,2024-12-02
TA17060,T10171,A093,58.0,2024-11-20
TA17061,T10172,A215,14.02,2024-10-16
TA17062,T10172,A220,25.98,2024-10-16
TA17063,T10173,A285,5.42,2024-08-31
TA17064,T10173,A263,42.58,2024-08-31
TA17065,T10174,A004,80.0,2024-09-20
TA17066,T10175,A056,84.93,2024-10-29
TA17067,T10175,A050,32.83,2024-10-29
TA17068,T10175,A053,9.59,2024-10-29
TA17069,T10175,A054,3.65,2024-10-29
TA17070,T10176,A092,83.13,2024-10-11
TA17071,T10176,A061,64.4,2024-10-11
TA17072,T10176,A114,16.46,2024-10-11
TA17073,T10177,A129,23.33,2024-09-26
TA17074,T10177,A123,109.67,2024-09-26
TA17075,T10178,A173,60.69,2024-10-24
TA17076,T10178,A189,95.31,2024-10-24
TA17077,T10179,A216,180.1,2024-09-06
TA17078,T10179,A218,3.9,2024-09-06
TA17079,T10180,A224,17.27,2024-10-14
TA17080,T10180,A226,88.73,2024-10-14
TA17081,T10181,A085,12.0,2024-10-30
TA17082,T10182,A213,19.0,2024-10-17
TA17083,T10183,A230,15.0,2024-10-09
TA17084,T10184,A022,85.4,2024-09-22
TA17085,T10184,A039,37.47,2024-09-22
TA17086,T10184,A005,14.54,2024-09-22
TA17087,T10184,A006,34.59,2024-09-22
TA17088,T10185,A041,39.76,2024-09-15
TA17089,T10185,A055,27.36,2024-09-15
TA17090,T10185,A045,33.05,2024-09-15
TA17091,T10185,A053,7.83,2024-09-15
TA17092,T10186,A098,97.91,2024-10-01
TA17093,T10186,A090,41.7,2024-10-01
TA17094,T10186,A086,3.39,2024-10-01
TA17095,T10187,A140,8.05,2024-10-02
TA17096,T10187,A129,12.11,2024-10-02
TA17097,T10187,A139,111.84,2024-10-02
TA17098,T10188,A164,0.94,2024-10-14
TA17099,T10188,A183,74.06,2024-10-14
TA17100,T10189,A217,95.0,2024-09-21
TA17101,T10190,A248,66.48,2024-09-17
TA17102,T10190,A288,16.52,2024-09-17
TA17103,T10191,A085,8.0,2024-10-05
TA17104,T10192,A215,17.0,2024-09-23
TA17105,T10193,A266,5.0,2024-10-26
TA17106,T10194,A016,92.48,2024-12-21
TA17107,T10194,A034,43.98,2024-12-21
TA17108,T10194,A012,14.54,2024-12-21
TA17109,T10195,A048,89.12,2024-12-09
TA17110,T10195,A059,36.87,2024-12-09
TA17111,T10195,A049,5.0,2024-12-09
TA17112,T10195,A051,18.01,2024-12-09
TA17113,T10196,A115,2.5,2024-12-14
TA17114,T10196,A098,24.33,2024-12-14
TA17115,T10196,A061,131.16,2024-12-14
TA17116,T10197,A126,1.6,2024-12-15
TA17117,T10197,A132,7.29,2024-12-15
TA17118,T10197,A136,22.69,2024-12-15
TA17119,T10197,A127,72.42,2024-12-15
TA17120,T10198,A161,56.22,2024-12-13
TA17121,T10198,A195,40.94,2024-12-13
TA17122,T10198,A162,57.83,2024-12-13
TA17123,T10199,A208,83.0,2024-12-22
TA17124,T10200,A249,1.26,2024-12-08
TA17125,T10200,A296,78.83,2024-12-08
TA17126,T10200,A252,64.94,2024-12-08
TA17127,T10200,A251,50.98,2024-12-08
TA17128,T10201,A021,39.88,2024-12-17
TA17129,T10201,A004,116.12,2024-12-17
TA17130,T10202,A058,31.91,2024-11-22
TA17131,T10202,A045,31.09,2024-11-22
TA17132,T10203,A090,23.44,2024-12-14
TA17133,T10203,A096,82.96,2024-12-14
TA17134,T10203,A108,25.3,2024-12-14
TA17135,T10203,A116,2.29,2024-12-14
TA17136,T10204,A139,97.06,2024-11-14
TA17137,T10204,A127,41.94,2024-11-14
TA17138,T10205,A164,14.08,2024-12-06
TA17139,T10205,A158,27.8,2024-12-06
TA17140,T10205,A146,57.63,2024-12-06
TA17141,T10205,A184,57.49,2024-12-06
TA17142,T10206,A203,25.46,2024-11-13
TA17143,T10206,A205,14.25,2024-11-13
TA17144,T10206,A208,51.02,2024-11-13
TA17145,T10206,A214,60.28,2024-11-13
TA17146,T10207,A250,32.17,2024-12-27
TA17147,T10207,A244,67.83,2024-12-27
TA17148,T10208,A028,27.66,2024-11-28
TA17149,T10208,A003,55.34,2024-11-28
TA17150,T10209,A049,9.84,2024-11-29
TA17151,T10209,A044,15.31,2024-11-29
TA17152,T10209,A043,119.69,2024-11-29
TA17153,T10209,A054,14.16,2024-11-29
TA17154,T10210,A106,12.67,2024-11-26
TA17155,T10210,A085,59.22,2024-11-26
TA17156,T10210,A081,76.53,2024-11-26
TA17157,T10210,A098,5.58,2024-11-26
TA17158,T10211,A132,7.23,2024-12-10
TA17159,T10211,A130,109.77,2024-12-10
TA17160,T10212,A142,27.77,2024-11-24
TA17161,T10212,A194,57.23,2024-11-24
TA17162,T10213,A203,20.78,2024-12-04
TA17163,T10213,A213,96.68,2024-12-04
TA17164,T10213,A208,3.62,2024-12-04
TA17165,T10213,A214,57.93,2024-12-04
TA17166,T10214,A284,150.92,2024-12-11
TA17167,T10214,A282,18.22,2024-12-11
TA17168,T10214,A248,9.86,2024-12-11
TA17169,T10215,A073,26.17,2024-10-26
TA17170,T10215,A068,22.83,2024-10-26
TA17171,T10216,A122,38.0,2024-11-19
TA17172,T10217,A211,32.0,2024-10-30
TA17173,T10218,A289,26.14,2024-11-11
TA17174,T10218,A233,32.86,2024-11-11
TA17175,T10219,A207,5.0,2024-09-09
TA17176,T10220,A270,15.0,2024-08-29
TA17177,T10221,A061,17.0,2024-06-17
TA17178,T10222,A204,10.0,2024-08-26
TA17179,T10223,A249,19.0,2024-06-16
TA17180,T10224,A083,15.58,2024-07-21
TA17181,T10224,A097,43.42,2024-07-21
TA17182,T10225,A200,35.0,2024-07-06
TA17183,T10226,A209,23.0,2024-08-08
TA17184,T10227,A250,36.0,2024-07-25
TA17185,T10228,A201,6.0,2024-08-24
TA17186,T10229,A237,5.0,2024-08-28
TA17187,T10230,A068,36.0,2024-06-13
TA17188,T10231,A148,31.04,2024-06-10
TA17189,T10231,A152,16.96,2024-06-10
TA17190,T10232,A211,30.0,2024-07-27
TA17191,T10233,A244,33.0,2024-06-24
TA17192,T10234,A085,23.0,2024-06-04
TA17193,T10235,A139,38.0,2024-06-12
TA17194,T10236,A202,22.0,2024-06-15
TA17195,T10237,A240,34.0,2024-06-16
TA17196,T10238,A070,9.44,2024-07-12
TA17197,T10238,A109,32.56,2024-07-12
TA17198,T10239,A202,47.0,2024-07-20
TA17199,T10240,A286,59.0,2024-07-18
TA17200,T10241,A083,38.0,2024-07-21
TA17201,T10242,A126,16.92,2024-06-22
TA17202,T10242,A121,31.08,2024-06-22
TA17203,T10243,A213,20.0,2024-07-08
TA17204,T10244,A238,38.0,2024-06-11
TA17205,T10245,A080,45.0,2024-09-25
TA17206,T10246,A158,50.0,2024-09-02
TA17207,T10247,A216,20.0,2024-09-25
TA17208,T10248,A226,30.0,2024-09-17
TA17209,T10249,A120,40.0,2024-07-08
TA17210,T10250,A208,35.0,2024-07-03
TA17211,T10251,A233,55.31,2024-06-24
TA17212,T10251,A266,0.69,2024-06-24
TA17213,T10252,A104,19.0,2024-07-03
TA17214,T10253,A205,18.0,2024-08-06
TA17215,T10254,A297,6.0,2024-06-08
TA17216,T10255,A220,8.0,2024-08-30
TA17217,T10256,A250,14.0,2024-07-15
TA17218,T10257,A117,18.0,2024-07-03
TA17219,T10258,A201,12.0,2024-07-02
TA17220,T10259,A229,16.0,2024-07-05
TA17221,T10260,A092,45.0,2024-10-03
TA17222,T10261,A203,11.07,2024-10-10
TA17223,T10261,A209,42.93,2024-10-10
TA17224,T10262,A283,59.0,2024-10-02
TA17225,T10263,A207,17.0,2024-09-25
TA17226,T10264,A284,16.0,2024-08-28
TA17227,T10265,A102,24.0,2024-09-14
TA17228,T10266,A158,13.28,2024-09-06
TA17229,T10266,A155,27.72,2024-09-06
TA17230,T10267,A201,21.0,2024-09-09
TA17231,T10268,A245,20.01,2024-10-07
TA17232,T10268,A238,26.99,2024-10-07
TA17233,T10269,A086,53.21,2024-08-25
TA17234,T10269,A081,2.79,2024-08-25
TA17235,T10270,A147,58.0,2024-08-18
TA17236,T10271,A219,39.0,2024-08-23
TA17237,T10272,A243,36.21,2024-08-27
TA17238,T10272,A249,11.79,2024-08-27
TA17239,T10273,A215,5.0,2024-06-25
TA17240,T10274,A269,18.0,2024-06-28
TA17241,T10275,A102,20.0,2024-07-17
TA17242,T10276,A131,2.45,2024-08-10
TA17243,T10276,A139,41.55,2024-08-10
TA17244,T10277,A210,0.07,2024-07-05
TA17245,T10277,A217,47.93,2024-07-05
TA17246,T10278,A286,56.0,2024-07-14
TA17247,T10279,A094,53.0,2024-08-29
TA17248,T10280,A138,22.0,2024-08-28
TA17249,T10281,A204,38.0,2024-08-28
TA17250,T10282,A281,47.0,2024-08-29
TA17251,T10283,A107,35.8,2024-08-17
TA17252,T10283,A119,23.2,2024-08-17
TA17253,T10284,A140,4.82,2024-08-03
TA17254,T10284,A135,43.18,2024-08-03
TA17255,T10285,A211,36.0,2024-08-10
TA17256,T10286,A259,21.0,2024-07-27
TA17257,T10287,A026,1.07,2024-09-15
TA17258,T10287,A013,197.93,2024-09-15
TA17259,T10288,A053,25.04,2024-09-13
TA17260,T10288,A045,77.96,2024-09-13
TA17261,T10289,A110,126.63,2024-09-08
TA17262,T10289,A069,8.37,2024-09-08
TA17263,T10290,A129,20.81,2024-09-15
TA17264,T10290,A121,24.65,2024-09-15
TA17265,T10290,A128,27.04,2024-09-15
TA17266,T10290,A133,103.5,2024-09-15
TA17267,T10291,A184,32.66,2024-09-15
TA17268,T10291,A150,7.4,2024-09-15
TA17269,T10291,A157,120.94,2024-09-15
TA17270,T10292,A220,73.11,2024-09-16
TA17271,T10292,A208,41.41,2024-09-16
TA17272,T10292,A212,6.95,2024-09-16
TA17273,T10292,A218,18.52,2024-09-16
TA17274,T10293,A267,13.87,2024-09-14
TA17275,T10293,A236,16.03,2024-09-14
TA17276,T10293,A254,0.9,2024-09-14
TA17277,T10293,A289,74.2,2024-09-14
TA17278,T10294,A085,21.0,2024-07-31
TA17279,T10295,A188,32.0,2024-07-03
TA17280,T10296,A207,35.0,2024-08-10
TA17281,T10297,A259,3.7,2024-08-21
TA17282,T10297,A288,42.3,2024-08-21
TA17283,T10298,A084,42.0,2024-11-01
TA17284,T10299,A170,13.63,2024-10-28
TA17285,T10299,A173,41.37,2024-10-28
TA17286,T10300,A206,56.0,2024-10-08
TA17287,T10301,A235,49.0,2024-10-26
TA17288,T10302,A094,20.81,2024-10-04
TA17289,T10302,A084,38.19,2024-10-04
TA17290,T10303,A206,20.01,2024-09-20
TA17291,T10303,A201,29.99,2024-09-20
TA17292,T10304,A246,56.0,2024-09-29
TA17293,T10305,A085,10.0,2024-10-14
TA17294,T10306,A208,16.0,2024-09-11
TA17295,T10307,A257,12.0,2024-09-23
TA17296,T10308,A217,15.0,2024-09-01
TA17297,T10309,A242,12.0,2024-09-02
TA17298,T10310,A024,4.93,2024-08-15
TA17299,T10310,A021,67.07,2024-08-15
TA17300,T10311,A054,78.0,2024-09-03
TA17301,T10312,A088,37.94,2024-08-31
TA17302,T10312,A086,100.06,2024-08-31
TA17303,T10313,A122,16.38,2024-08-15
TA17304,T10313,A126,101.49,2024-08-15
TA17305,T10313,A140,35.13,2024-08-15
TA17306,T10314,A175,79.0,2024-08-14
TA17307,T10315,A210,35.65,2024-08-14
TA17308,T10315,A204,47.35,2024-08-14
TA17309,T10316,A278,60.0,2024-08-21
TA17310,T10317,A087,55.0,2024-08-19
TA17311,T10318,A188,29.0,2024-08-30
TA17312,T10319,A216,51.0,2024-08-18
TA17313,T10320,A237,59.0,2024-09-09
TA17314,T10321,A216,17.0,2024-09-24
TA17315,T10322,A235,6.0,2024-08-09
TA17316,T10323,A008,100.38,2024-10-05
TA17317,T10323,A027,19.62,2024-10-05
TA17318,T10324,A047,53.96,2024-10-07
TA17319,T10324,A044,29.66,2024-10-07
TA17320,T10324,A058,21.6,2024-10-07
TA17321,T10324,A042,19.78,2024-10-07
TA17322,T10325,A116,26.04,2024-09-16
TA17323,T10325,A110,43.44,2024-09-16
TA17324,T10325,A109,83.52,2024-09-16
TA17325,T10326,A134,2.29,2024-09-29
TA17326,T10326,A133,11.19,2024-09-29
TA17327,T10326,A123,115.27,2024-09-29
TA17328,T10326,A138,0.26,2024-09-29
TA17329,T10327,A155,18.59,2024-10-05
TA17330,T10327,A145,68.41,2024-10-05
TA17331,T10328,A210,16.51,2024-10-14
TA17332,T10328,A219,63.49,2024-10-14
TA17333,T10329,A277,62.18,2024-09-23
TA17334,T10329,A268,38.74,2024-09-23
TA17335,T10329,A297,11.68,2024-09-23
TA17336,T10329,A229,50.4,2024-09-23
TA17337,T10330,A103,9.0,2024-11-26
TA17338,T10331,A204,15.0,2024-11-04
TA17339,T10332,A270,17.0,2024-10-24
TA17340,T10333,A111,16.0,2024-08-06
TA17341,T10334,A212,7.0,2024-07-18
TA17342,T10335,A225,14.0,2024-07-21
TA17343,T10336,A113,18.93,2024-10-19
TA17344,T10336,A082,34.07,2024-10-19
TA17345,T10337,A123,26.0,2024-08-30
TA17346,T10338,A206,33.0,2024-09-06
TA17347,T10339,A270,57.0,2024-10-19
TA17348,T10340,A068,38.0,2024-05-31
TA17349,T10341,A139,0.66,2024-06-05
TA17350,T10341,A123,48.34,2024-06-05
TA17351,T10342,A207,35.0,2024-07-14
TA17352,T10343,A224,35.0,2024-07-17
TA17353,T10344,A203,14.0,2024-09-05
TA17354,T10345,A270,5.0,2024-09-06
TA17355,T10346,A002,26.02,2024-10-15
TA17356,T10346,A013,1.46,2024-10-15
TA17357,T10346,A009,18.46,2024-10-15
TA17358,T10346,A007,77.06,2024-10-15
TA17359,T10347,A052,16.69,2024-10-25
TA17360,T10347,A043,131.9,2024-10-25
TA17361,T10347,A058,32.41,2024-10-25
TA17362,T10348,A062,22.05,2024-10-16
TA17363,T10348,A079,25.39,2024-10-16
TA17364,T10348,A069,58.56,2024-10-16
TA17365,T10349,A128,7.87,2024-10-11
TA17366,T10349,A137,11.08,2024-10-11
TA17367,T10349,A139,55.53,2024-10-11
TA17368,T10349,A124,81.51,2024-10-11
TA17369,T10350,A171,86.04,2024-10-06
TA17370,T10350,A156,109.96,2024-10-06
TA17371,T10351,A210,151.86,2024-10-07
TA17372,T10351,A213,14.14,2024-10-07
TA17373,T10352,A274,3.23,2024-10-09
TA17374,T10352,A263,71.48,2024-10-09
TA17375,T10352,A293,37.29,2024-10-09
TA17376,T10353,A024,24.57,2024-09-16
TA17377,T10353,A016,94.17,2024-09-16
TA17378,T10353,A009,41.26,2024-09-16
TA17379,T10354,A059,108.15,2024-09-11
TA17380,T10354,A051,68.85,2024-09-11
TA17381,T10355,A106,23.75,2024-09-17
TA17382,T10355,A101,74.43,2024-09-17
TA17383,T10355,A110,0.57,2024-09-17
TA17384,T10355,A112,39.24,2024-09-17
TA17385,T10356,A134,10.68,2024-09-18
TA17386,T10356,A138,127.18,2024-09-18
TA17387,T10356,A125,10.15,2024-09-18
TA17388,T10357,A162,38.22,2024-09-26
TA17389,T10357,A152,42.78,2024-09-26
TA17390,T10358,A214,52.16,2024-09-25
TA17391,T10358,A208,52.06,2024-09-25
TA17392,T10358,A210,11.91,2024-09-25
TA17393,T10358,A220,5.88,2024-09-25
TA17394,T10359,A292,24.78,2024-09-25
TA17395,T10359,A227,81.4,2024-09-25
TA17396,T10359,A247,89.82,2024-09-25
TA17397,T10360,A068,27.0,2024-09-27
TA17398,T10361,A127,27.0,2024-09-29
TA17399,T10362,A211,45.0,2024-10-03
TA17400,T10363,A255,33.55,2024-10-07
TA17401,T10363,A246,16.45,2024-10-07
TA17402,T10364,A110,12.17,2024-10-02
TA17403,T10364,A095,32.83,2024-10-02
TA17404,T10365,A203,36.0,2024-10-12
TA17405,T10366,A276,46.0,2024-09-25
TA17406,T10367,A036,14.05,2024-09-21
TA17407,T10367,A018,82.45,2024-09-21
TA17408,T10367,A023,20.5,2024-09-21
TA17409,T10368,A041,26.83,2024-09-15
TA17410,T10368,A042,60.17,2024-09-15
TA17411,T10369,A075,90.0,2024-09-15
TA17412,T10370,A125,50.66,2024-09-11
TA17413,T10370,A132,36.34,2024-09-11
TA17414,T10371,A179,10.96,2024-09-14
TA17415,T10371,A160,40.23,2024-09-14
TA17416,T10371,A144,103.24,2024-09-14
TA17417,T10371,A143,3.57,2024-09-14
TA17418,T10372,A220,91.41,2024-09-13
TA17419,T10372,A210,3.88,2024-09-13
TA17420,T10372,A219,16.71,2024-09-13
TA17421,T10373,A234,19.15,2024-09-21
TA17422,T10373,A276,91.85,2024-09-21
TA17423,T10374,A205,7.0,2024-10-11
TA17424,T10375,A232,11.0,2024-10-15
TA17425,T10376,A065,5.0,2024-09-26
TA17426,T10377,A220,10.0,2024-10-05
TA17427,T10378,A252,14.0,2024-09-26
TA17428,T10379,A011,79.96,2024-09-14
TA17429,T10379,A004,43.04,2024-09-14
TA17430,T10380,A048,88.81,2024-09-21
TA17431,T10380,A043,79.19,2024-09-21
TA17432,T10381,A104,55.84,2024-09-07
TA17433,T10381,A099,54.67,2024-09-07
