delivery_id,project_id,sequence_id,shot_id,version,delivery_date,client_status,review_days,final_delivery
D4621,P005,SQ079,SH2333,V004,2026-06-13,Approved,4,True
D4622,P005,SQ079,SH2336,V001,2026-05-16,Rejected,5,False
D4623,P005,SQ079,SH2336,V002,2026-05-21,Rejected,2,False
D4624,P005,SQ079,SH2336,V003,2026-05-23,Rejected,3,False
D4625,P005,SQ079,SH2336,V004,2026-05-26,Approved,4,True
D4626,P005,SQ079,SH2337,V001,2026-04-12,Rejected,1,False
D4627,P005,SQ079,SH2337,V002,2026-04-13,Rejected,6,False
D4628,P005,SQ079,SH2337,V003,2026-04-19,Rejected,8,False
D4629,P005,SQ079,SH2337,V004,2026-04-27,Approved,11,True
D4630,P005,SQ079,SH2338,V001,2026-02-06,Rejected,7,False
D4631,P005,SQ079,SH2338,V002,2026-02-13,Approved,14,True
D4632,P005,SQ079,SH2340,V001,2026-03-29,Approved,8,True
D4633,P005,SQ079,SH2344,V001,2026-04-16,Approved,1,True
D4634,P005,SQ079,SH2345,V001,2026-02-11,Rejected,12,False
D4635,P005,SQ079,SH2345,V002,2026-02-23,Approved,10,True
D4636,P005,SQ079,SH2347,V001,2026-05-10,Rejected,10,False
D4637,P005,SQ079,SH2347,V002,2026-05-20,Rejected,4,False
D4638,P005,SQ079,SH2347,V003,2026-05-24,Rejected,7,False
D4639,P005,SQ079,SH2347,V004,2026-05-31,Rejected,14,False
D4640,P005,SQ079,SH2347,V005,2026-06-14,Approved,5,True
D4641,P005,SQ079,SH2348,V001,2026-05-16,Rejected,6,False
D4642,P005,SQ079,SH2348,V002,2026-05-22,Rejected,9,False
D4643,P005,SQ079,SH2348,V003,2026-05-31,Rejected,14,False
D4644,P005,SQ079,SH2348,V004,2026-06-14,Rejected,11,False
D4645,P005,SQ079,SH2348,V005,2026-06-25,Approved,10,True
D4646,P005,SQ079,SH2349,V001,2026-02-26,Approved,13,True
D4647,P005,SQ079,SH2350,V001,2026-04-10,Rejected,7,False
D4648,P005,SQ079,SH2350,V002,2026-04-17,Approved,12,True
D4649,P005,SQ079,SH2354,V001,2026-03-29,Rejected,8,False
D4650,P005,SQ079,SH2354,V002,2026-04-06,Approved,8,True
D4651,P005,SQ079,SH2355,V001,2026-03-13,Rejected,10,False
D4652,P005,SQ079,SH2355,V002,2026-03-23,Rejected,1,False
D4653,P005,SQ079,SH2355,V003,2026-03-24,Approved,12,True
D4654,P005,SQ080,SH2357,V001,2025-09-03,Rejected,14,False
D4655,P005,SQ080,SH2357,V002,2025-09-17,Rejected,11,False
D4656,P005,SQ080,SH2357,V003,2025-09-28,Approved,9,True
D4657,P005,SQ080,SH2358,V001,2025-09-17,Rejected,14,False
D4658,P005,SQ080,SH2358,V002,2025-10-01,Approved,4,True
D4659,P005,SQ080,SH2359,V001,2025-09-05,Rejected,10,False
D4660,P005,SQ080,SH2359,V002,2025-09-15,Approved,5,True
D4661,P005,SQ080,SH2360,V001,2025-08-21,Rejected,4,False
D4662,P005,SQ080,SH2360,V002,2025-08-25,Rejected,10,False
D4663,P005,SQ080,SH2360,V003,2025-09-04,Approved,11,True
D4664,P005,SQ080,SH2361,V001,2025-10-02,Rejected,13,False
D4665,P005,SQ080,SH2361,V002,2025-10-15,Rejected,3,False
D4666,P005,SQ080,SH2361,V003,2025-10-18,Approved,9,True
D4667,P005,SQ080,SH2362,V001,2025-08-22,Approved,7,True
D4668,P005,SQ080,SH2363,V001,2025-09-03,Approved,1,True
D4669,P005,SQ080,SH2364,V001,2025-10-20,Rejected,4,False
D4670,P005,SQ080,SH2364,V002,2025-10-24,Approved,7,True
D4671,P005,SQ080,SH2365,V001,2025-08-10,Rejected,3,False
D4672,P005,SQ080,SH2365,V002,2025-08-13,Approved,3,True
D4673,P005,SQ080,SH2366,V001,2025-09-22,Rejected,12,False
D4674,P005,SQ080,SH2366,V002,2025-10-04,Rejected,4,False
D4675,P005,SQ080,SH2366,V003,2025-10-08,Rejected,12,False
D4676,P005,SQ080,SH2366,V004,2025-10-20,Approved,1,True
D4677,P005,SQ080,SH2367,V001,2025-08-20,Rejected,8,False
D4678,P005,SQ080,SH2367,V002,2025-08-28,Rejected,3,False
D4679,P005,SQ080,SH2367,V003,2025-08-31,Rejected,7,False
D4680,P005,SQ080,SH2367,V004,2025-09-07,Approved,7,True
D4681,P005,SQ081,SH2368,V001,2026-02-03,Rejected,12,False
D4682,P005,SQ081,SH2368,V002,2026-02-15,Approved,6,True
D4683,P005,SQ081,SH2369,V001,2026-02-02,Rejected,6,False
D4684,P005,SQ081,SH2369,V002,2026-02-08,Rejected,14,False
D4685,P005,SQ081,SH2369,V003,2026-02-22,Rejected,9,False
D4686,P005,SQ081,SH2369,V004,2026-03-03,Approved,6,True
D4687,P005,SQ081,SH2370,V001,2026-02-12,Approved,14,True
D4688,P005,SQ081,SH2372,V001,2025-12-27,Rejected,11,False
D4689,P005,SQ081,SH2372,V002,2026-01-07,Rejected,12,False
D4690,P005,SQ081,SH2372,V003,2026-01-19,Rejected,5,False
D4691,P005,SQ081,SH2372,V004,2026-01-24,Rejected,3,False
D4692,P005,SQ081,SH2372,V005,2026-01-27,Approved,13,True
D4693,P005,SQ081,SH2374,V001,2026-04-13,Approved,1,True
D4694,P005,SQ081,SH2377,V001,2026-05-11,Approved,14,True
D4695,P005,SQ081,SH2378,V001,2026-05-10,Rejected,7,False
D4696,P005,SQ081,SH2378,V002,2026-05-17,Approved,4,True
D4697,P005,SQ081,SH2380,V001,2026-04-26,Rejected,1,False
D4698,P005,SQ081,SH2380,V002,2026-04-27,Rejected,13,False
D4699,P005,SQ081,SH2380,V003,2026-05-10,Rejected,3,False
D4700,P005,SQ081,SH2380,V004,2026-05-13,Approved,11,True
D4701,P005,SQ081,SH2381,V001,2026-03-14,Rejected,9,False
D4702,P005,SQ081,SH2381,V002,2026-03-23,Rejected,12,False
D4703,P005,SQ081,SH2381,V003,2026-04-04,Rejected,7,False
D4704,P005,SQ081,SH2381,V004,2026-04-11,Approved,7,True
D4705,P005,SQ081,SH2382,V001,2026-03-09,Approved,4,True
D4706,P005,SQ081,SH2383,V001,2026-04-28,Rejected,2,False
D4707,P005,SQ081,SH2383,V002,2026-04-30,Rejected,11,False
D4708,P005,SQ081,SH2383,V003,2026-05-11,Approved,3,True
D4709,P005,SQ081,SH2384,V001,2026-01-10,Rejected,3,False
D4710,P005,SQ081,SH2384,V002,2026-01-13,Approved,13,True
D4711,P005,SQ081,SH2385,V001,2026-02-05,Rejected,8,False
D4712,P005,SQ081,SH2385,V002,2026-02-13,Approved,14,True
D4713,P005,SQ081,SH2386,V001,2026-05-09,Approved,4,True
D4714,P005,SQ081,SH2387,V001,2026-02-16,Approved,8,True
D4715,P005,SQ081,SH2389,V001,2025-12-16,Rejected,2,False
D4716,P005,SQ081,SH2389,V002,2025-12-18,Rejected,14,False
D4717,P005,SQ081,SH2389,V003,2026-01-01,Approved,8,True
D4718,P005,SQ081,SH2390,V001,2026-06-14,Approved,13,True
D4719,P005,SQ081,SH2391,V001,2026-03-30,Rejected,1,False
D4720,P005,SQ081,SH2391,V002,2026-03-31,Approved,10,True
D4721,P005,SQ081,SH2393,V001,2026-01-15,Rejected,12,False
D4722,P005,SQ081,SH2393,V002,2026-01-27,Approved,12,True
D4723,P005,SQ081,SH2396,V001,2026-06-25,Rejected,3,False
D4724,P005,SQ081,SH2396,V002,2026-06-28,Approved,10,True
D4725,P005,SQ081,SH2397,V001,2026-05-25,Rejected,5,False
D4726,P005,SQ081,SH2397,V002,2026-05-30,Rejected,8,False
D4727,P005,SQ081,SH2397,V003,2026-06-07,Rejected,7,False
D4728,P005,SQ081,SH2397,V004,2026-06-14,Approved,3,True
D4729,P005,SQ081,SH2398,V001,2026-05-05,Rejected,12,False
D4730,P005,SQ081,SH2398,V002,2026-05-17,Rejected,12,False
D4731,P005,SQ081,SH2398,V003,2026-05-29,Approved,14,True
D4732,P005,SQ081,SH2399,V001,2026-03-30,Rejected,4,False
D4733,P005,SQ081,SH2399,V002,2026-04-03,Rejected,4,False
D4734,P005,SQ081,SH2399,V003,2026-04-07,Rejected,7,False
D4735,P005,SQ081,SH2399,V004,2026-04-14,Rejected,9,False
D4736,P005,SQ081,SH2399,V005,2026-04-23,Approved,3,True
D4737,P005,SQ081,SH2402,V001,2026-04-27,Rejected,2,False
D4738,P005,SQ081,SH2402,V002,2026-04-29,Approved,6,True
D4739,P005,SQ081,SH2403,V001,2026-05-03,Approved,4,True
D4740,P005,SQ081,SH2404,V001,2026-03-25,Rejected,2,False
D4741,P005,SQ081,SH2404,V002,2026-03-27,Rejected,6,False
D4742,P005,SQ081,SH2404,V003,2026-04-02,Rejected,2,False
D4743,P005,SQ081,SH2404,V004,2026-04-04,Approved,5,True
D4744,P005,SQ081,SH2405,V001,2026-05-08,Rejected,1,False
D4745,P005,SQ081,SH2405,V002,2026-05-09,Rejected,9,False
D4746,P005,SQ081,SH2405,V003,2026-05-18,Rejected,2,False
D4747,P005,SQ081,SH2405,V004,2026-05-20,Approved,6,True
D4748,P005,SQ081,SH2406,V001,2026-06-18,Rejected,4,False
D4749,P005,SQ081,SH2406,V002,2026-06-22,Rejected,4,False
D4750,P005,SQ081,SH2406,V003,2026-06-26,Rejected,11,False
D4751,P005,SQ081,SH2406,V004,2026-07-07,Approved,9,True
D4752,P005,SQ081,SH2407,V001,2026-03-14,Approved,5,True
D4753,P005,SQ081,SH2409,V001,2026-03-18,Rejected,7,False
D4754,P005,SQ081,SH2409,V002,2026-03-25,Rejected,12,False
D4755,P005,SQ081,SH2409,V003,2026-04-06,Rejected,3,False
D4756,P005,SQ081,SH2409,V004,2026-04-09,Approved,4,True
D4757,P005,SQ081,SH2410,V001,2026-01-17,Rejected,2,False
D4758,P005,SQ081,SH2410,V002,2026-01-19,Approved,6,True
D4759,P005,SQ081,SH2412,V001,2026-05-11,Rejected,10,False
D4760,P005,SQ081,SH2412,V002,2026-05-21,Rejected,12,False
D4761,P005,SQ081,SH2412,V003,2026-06-02,Rejected,10,False
D4762,P005,SQ081,SH2412,V004,2026-06-12,Rejected,6,False
D4763,P005,SQ081,SH2412,V005,2026-06-18,Approved,13,True
D4764,P005,SQ081,SH2413,V001,2026-03-23,Rejected,5,False
D4765,P005,SQ081,SH2413,V002,2026-03-28,Rejected,5,False
D4766,P005,SQ081,SH2413,V003,2026-04-02,Approved,1,True
D4767,P005,SQ081,SH2414,V001,2026-06-18,Rejected,8,False
D4768,P005,SQ081,SH2414,V002,2026-06-26,Approved,10,True
D4769,P005,SQ081,SH2415,V001,2026-05-22,Rejected,3,False
D4770,P005,SQ081,SH2415,V002,2026-05-25,Rejected,14,False
D4771,P005,SQ081,SH2415,V003,2026-06-08,Approved,9,True
D4772,P005,SQ081,SH2416,V001,2026-04-09,Rejected,13,False
D4773,P005,SQ081,SH2416,V002,2026-04-22,Approved,2,True
D4774,P005,SQ081,SH2417,V001,2026-06-06,Approved,6,True
D4775,P005,SQ081,SH2418,V001,2025-12-20,Rejected,5,False
D4776,P005,SQ081,SH2418,V002,2025-12-25,Approved,13,True
D4777,P005,SQ081,SH2419,V001,2026-05-02,Rejected,8,False
D4778,P005,SQ081,SH2419,V002,2026-05-10,Approved,13,True
D4779,P005,SQ081,SH2421,V001,2026-06-06,Rejected,1,False
D4780,P005,SQ081,SH2421,V002,2026-06-07,Rejected,1,False
D4781,P005,SQ081,SH2421,V003,2026-06-08,Rejected,11,False
D4782,P005,SQ081,SH2421,V004,2026-06-19,Approved,6,True
D4783,P005,SQ081,SH2422,V001,2026-01-11,Rejected,1,False
D4784,P005,SQ081,SH2422,V002,2026-01-12,Rejected,3,False
D4785,P005,SQ081,SH2422,V003,2026-01-15,Rejected,9,False
D4786,P005,SQ081,SH2422,V004,2026-01-24,Approved,8,True
D4787,P005,SQ081,SH2424,V001,2026-04-03,Approved,13,True
D4788,P005,SQ081,SH2425,V001,2026-06-06,Rejected,1,False
D4789,P005,SQ081,SH2425,V002,2026-06-07,Approved,4,True
D4790,P005,SQ081,SH2426,V001,2026-02-03,Rejected,14,False
D4791,P005,SQ081,SH2426,V002,2026-02-17,Rejected,13,False
D4792,P005,SQ081,SH2426,V003,2026-03-02,Rejected,9,False
D4793,P005,SQ081,SH2426,V004,2026-03-11,Rejected,11,False
D4794,P005,SQ081,SH2426,V005,2026-03-22,Rejected,2,False
D4795,P005,SQ081,SH2426,V006,2026-03-24,Approved,6,True
D4796,P005,SQ081,SH2427,V001,2026-02-28,Approved,6,True
D4797,P005,SQ081,SH2429,V001,2026-06-03,Rejected,12,False
D4798,P005,SQ081,SH2429,V002,2026-06-15,Rejected,9,False
D4799,P005,SQ081,SH2429,V003,2026-06-24,Approved,10,True
D4800,P005,SQ081,SH2431,V001,2026-03-05,Rejected,5,False
D4801,P005,SQ081,SH2431,V002,2026-03-10,Approved,7,True
D4802,P005,SQ081,SH2432,V001,2026-02-02,Rejected,7,False
D4803,P005,SQ081,SH2432,V002,2026-02-09,Rejected,13,False
D4804,P005,SQ081,SH2432,V003,2026-02-22,Approved,6,True
D4805,P005,SQ081,SH2433,V001,2026-04-10,Approved,5,True
D4806,P005,SQ081,SH2434,V001,2026-03-26,Approved,11,True
D4807,P005,SQ081,SH2435,V001,2026-04-22,Rejected,13,False
D4808,P005,SQ081,SH2435,V002,2026-05-05,Rejected,3,False
D4809,P005,SQ081,SH2435,V003,2026-05-08,Approved,12,True
D4810,P005,SQ081,SH2437,V001,2026-01-25,Rejected,10,False
D4811,P005,SQ081,SH2437,V002,2026-02-04,Rejected,7,False
D4812,P005,SQ081,SH2437,V003,2026-02-11,Rejected,5,False
D4813,P005,SQ081,SH2437,V004,2026-02-16,Approved,2,True
D4814,P005,SQ081,SH2438,V001,2026-03-06,Rejected,2,False
D4815,P005,SQ081,SH2438,V002,2026-03-08,Rejected,11,False
D4816,P005,SQ081,SH2438,V003,2026-03-19,Rejected,9,False
D4817,P005,SQ081,SH2438,V004,2026-03-28,Approved,4,True
D4818,P005,SQ081,SH2440,V001,2026-03-22,Rejected,13,False
D4819,P005,SQ081,SH2440,V002,2026-04-04,Rejected,5,False
D4820,P005,SQ081,SH2440,V003,2026-04-09,Rejected,9,False
D4821,P005,SQ081,SH2440,V004,2026-04-18,Rejected,9,False
D4822,P005,SQ081,SH2440,V005,2026-04-27,Rejected,9,False
D4823,P005,SQ081,SH2440,V006,2026-05-06,Approved,9,True
D4824,P005,SQ081,SH2441,V001,2025-12-06,Approved,13,True
D4825,P005,SQ081,SH2442,V001,2026-02-23,Rejected,8,False
D4826,P005,SQ081,SH2442,V002,2026-03-03,Approved,10,True
D4827,P005,SQ081,SH2443,V001,2026-03-22,Rejected,13,False
D4828,P005,SQ081,SH2443,V002,2026-04-04,Rejected,13,False
D4829,P005,SQ081,SH2443,V003,2026-04-17,Rejected,11,False
D4830,P005,SQ081,SH2443,V004,2026-04-28,Rejected,14,False
D4831,P005,SQ081,SH2443,V005,2026-05-12,Rejected,14,False
D4832,P005,SQ081,SH2443,V006,2026-05-26,Approved,4,True
D4833,P005,SQ081,SH2444,V001,2026-01-22,Rejected,13,False
D4834,P005,SQ081,SH2444,V002,2026-02-04,Approved,6,True
D4835,P005,SQ081,SH2445,V001,2026-02-19,Approved,2,True
D4836,P005,SQ081,SH2446,V001,2026-06-01,Approved,8,True
D4837,P005,SQ081,SH2447,V001,2026-06-20,Approved,13,True
D4838,P005,SQ081,SH2448,V001,2026-05-26,Rejected,4,False
D4839,P005,SQ081,SH2448,V002,2026-05-30,Rejected,14,False
D4840,P005,SQ081,SH2448,V003,2026-06-13,Rejected,14,False
D4841,P005,SQ081,SH2448,V004,2026-06-27,Approved,7,True
D4842,P005,SQ081,SH2449,V001,2026-02-01,Rejected,4,False
D4843,P005,SQ081,SH2449,V002,2026-02-05,Approved,3,True
D4844,P005,SQ081,SH2450,V001,2026-02-02,Approved,12,True
D4845,P005,SQ081,SH2451,V001,2026-03-26,Rejected,4,False
D4846,P005,SQ081,SH2451,V002,2026-03-30,Approved,3,True
D4847,P005,SQ081,SH2452,V001,2025-12-19,Rejected,2,False
D4848,P005,SQ081,SH2452,V002,2025-12-21,Approved,1,True
D4849,P005,SQ081,SH2454,V001,2026-02-10,Rejected,13,False
D4850,P005,SQ081,SH2454,V002,2026-02-23,Rejected,8,False
D4851,P005,SQ081,SH2454,V003,2026-03-03,Approved,5,True
D4852,P005,SQ081,SH2455,V001,2026-04-02,Rejected,11,False
D4853,P005,SQ081,SH2455,V002,2026-04-13,Rejected,6,False
D4854,P005,SQ081,SH2455,V003,2026-04-19,Rejected,10,False
D4855,P005,SQ081,SH2455,V004,2026-04-29,Approved,1,True
D4856,P005,SQ081,SH2456,V001,2026-02-21,Rejected,6,False
D4857,P005,SQ081,SH2456,V002,2026-02-27,Rejected,7,False
D4858,P005,SQ081,SH2456,V003,2026-03-06,Approved,2,True
D4859,P005,SQ081,SH2457,V001,2025-12-24,Approved,8,True
D4860,P005,SQ081,SH2458,V001,2026-04-03,Rejected,4,False
D4861,P005,SQ081,SH2458,V002,2026-04-07,Rejected,12,False
D4862,P005,SQ081,SH2458,V003,2026-04-19,Rejected,1,False
D4863,P005,SQ081,SH2458,V004,2026-04-20,Approved,10,True
D4864,P005,SQ081,SH2459,V001,2026-01-28,Rejected,6,False
D4865,P005,SQ081,SH2459,V002,2026-02-03,Approved,4,True
D4866,P005,SQ081,SH2460,V001,2026-03-14,Approved,13,True
D4867,P005,SQ082,SH2461,V001,2025-12-24,Rejected,3,False
D4868,P005,SQ082,SH2461,V002,2025-12-27,Rejected,2,False
D4869,P005,SQ082,SH2461,V003,2025-12-29,Rejected,14,False
D4870,P005,SQ082,SH2461,V004,2026-01-12,Approved,4,True
D4871,P005,SQ082,SH2462,V001,2025-12-24,Rejected,11,False
D4872,P005,SQ082,SH2462,V002,2026-01-04,Approved,3,True
D4873,P005,SQ082,SH2463,V001,2025-12-25,Rejected,12,False
D4874,P005,SQ082,SH2463,V002,2026-01-06,Rejected,1,False
D4875,P005,SQ082,SH2463,V003,2026-01-07,Approved,1,True
D4876,P005,SQ082,SH2464,V001,2025-12-21,Rejected,11,False
D4877,P005,SQ082,SH2464,V002,2026-01-01,Approved,10,True
D4878,P005,SQ082,SH2465,V001,2026-01-04,Rejected,12,False
D4879,P005,SQ082,SH2465,V002,2026-01-16,Approved,4,True
D4880,P005,SQ082,SH2466,V001,2026-01-04,Rejected,11,False
D4881,P005,SQ082,SH2466,V002,2026-01-15,Rejected,11,False
D4882,P005,SQ082,SH2466,V003,2026-01-26,Rejected,14,False
D4883,P005,SQ082,SH2466,V004,2026-02-09,Rejected,9,False
D4884,P005,SQ082,SH2466,V005,2026-02-18,Approved,10,True
D4885,P005,SQ082,SH2467,V001,2026-01-04,Rejected,8,False
D4886,P005,SQ082,SH2467,V002,2026-01-12,Approved,1,True
D4887,P005,SQ082,SH2468,V001,2026-01-07,Rejected,2,False
D4888,P005,SQ082,SH2468,V002,2026-01-09,Approved,10,True
D4889,P005,SQ082,SH2469,V001,2026-01-03,Rejected,3,False
D4890,P005,SQ082,SH2469,V002,2026-01-06,Approved,6,True
D4891,P005,SQ082,SH2470,V001,2025-12-03,Rejected,2,False
D4892,P005,SQ082,SH2470,V002,2025-12-05,Rejected,5,False
D4893,P005,SQ082,SH2470,V003,2025-12-10,Rejected,8,False
D4894,P005,SQ082,SH2470,V004,2025-12-18,Rejected,6,False
D4895,P005,SQ082,SH2470,V005,2025-12-24,Approved,5,True
D4896,P005,SQ082,SH2471,V001,2026-01-07,Approved,9,True
D4897,P005,SQ082,SH2472,V001,2026-01-02,Rejected,9,False
D4898,P005,SQ082,SH2472,V002,2026-01-11,Approved,8,True
D4899,P005,SQ082,SH2473,V001,2025-12-26,Rejected,7,False
D4900,P005,SQ082,SH2473,V002,2026-01-02,Approved,12,True
D4901,P005,SQ082,SH2474,V001,2026-01-06,Rejected,7,False
D4902,P005,SQ082,SH2474,V002,2026-01-13,Rejected,13,False
D4903,P005,SQ082,SH2474,V003,2026-01-26,Rejected,7,False
D4904,P005,SQ082,SH2474,V004,2026-02-02,Rejected,6,False
D4905,P005,SQ082,SH2474,V005,2026-02-08,Rejected,12,False
D4906,P005,SQ082,SH2474,V006,2026-02-20,Approved,3,True
D4907,P005,SQ082,SH2475,V001,2025-12-28,Rejected,3,False
D4908,P005,SQ082,SH2475,V002,2025-12-31,Rejected,12,False
D4909,P005,SQ082,SH2475,V003,2026-01-12,Rejected,5,False
D4910,P005,SQ082,SH2475,V004,2026-01-17,Approved,8,True
D4911,P005,SQ082,SH2476,V001,2026-01-04,Approved,6,True
D4912,P005,SQ082,SH2477,V001,2025-12-17,Rejected,10,False
D4913,P005,SQ082,SH2477,V002,2025-12-27,Rejected,3,False
D4914,P005,SQ082,SH2477,V003,2025-12-30,Approved,3,True
D4915,P005,SQ082,SH2478,V001,2025-12-19,Rejected,6,False
D4916,P005,SQ082,SH2478,V002,2025-12-25,Rejected,4,False
D4917,P005,SQ082,SH2478,V003,2025-12-29,Rejected,7,False
D4918,P005,SQ082,SH2478,V004,2026-01-05,Approved,7,True
D4919,P005,SQ082,SH2479,V001,2025-12-17,Approved,11,True
D4920,P005,SQ082,SH2480,V001,2026-01-01,Rejected,8,False
D4921,P005,SQ082,SH2480,V002,2026-01-09,Approved,2,True
D4922,P005,SQ082,SH2481,V001,2025-12-13,Rejected,2,False
D4923,P005,SQ082,SH2481,V002,2025-12-15,Rejected,7,False
D4924,P005,SQ082,SH2481,V003,2025-12-22,Rejected,4,False
D4925,P005,SQ082,SH2481,V004,2025-12-26,Approved,11,True
D4926,P005,SQ082,SH2482,V001,2026-01-01,Rejected,5,False
D4927,P005,SQ082,SH2482,V002,2026-01-06,Approved,3,True
D4928,P005,SQ082,SH2483,V001,2026-01-02,Rejected,13,False
D4929,P005,SQ082,SH2483,V002,2026-01-15,Approved,8,True
D4930,P005,SQ082,SH2484,V001,2025-12-19,Rejected,6,False
D4931,P005,SQ082,SH2484,V002,2025-12-25,Rejected,2,False
D4932,P005,SQ082,SH2484,V003,2025-12-27,Rejected,14,False
D4933,P005,SQ082,SH2484,V004,2026-01-10,Rejected,11,False
D4934,P005,SQ082,SH2484,V005,2026-01-21,Approved,8,True
D4935,P005,SQ082,SH2485,V001,2025-12-16,Rejected,10,False
D4936,P005,SQ082,SH2485,V002,2025-12-26,Approved,4,True
D4937,P005,SQ082,SH2486,V001,2026-01-03,Rejected,8,False
D4938,P005,SQ082,SH2486,V002,2026-01-11,Approved,6,True
D4939,P005,SQ082,SH2487,V001,2025-12-08,Approved,9,True
D4940,P005,SQ082,SH2488,V001,2025-12-19,Rejected,2,False
D4941,P005,SQ082,SH2488,V002,2025-12-21,Rejected,2,False
D4942,P005,SQ082,SH2488,V003,2025-12-23,Rejected,11,False
D4943,P005,SQ082,SH2488,V004,2026-01-03,Approved,7,True
D4944,P005,SQ082,SH2489,V001,2025-12-28,Rejected,12,False
D4945,P005,SQ082,SH2489,V002,2026-01-09,Rejected,13,False
D4946,P005,SQ082,SH2489,V003,2026-01-22,Rejected,4,False
D4947,P005,SQ082,SH2489,V004,2026-01-26,Approved,10,True
D4948,P005,SQ082,SH2490,V001,2025-12-29,Rejected,14,False
D4949,P005,SQ082,SH2490,V002,2026-01-12,Rejected,11,False
D4950,P005,SQ082,SH2490,V003,2026-01-23,Approved,13,True
D4951,P005,SQ082,SH2491,V001,2025-12-18,Approved,14,True
D4952,P005,SQ082,SH2492,V001,2025-12-07,Approved,13,True
D4953,P005,SQ082,SH2493,V001,2025-12-18,Approved,5,True
D4954,P005,SQ082,SH2494,V001,2025-12-25,Rejected,5,False
D4955,P005,SQ082,SH2494,V002,2025-12-30,Rejected,4,False
D4956,P005,SQ082,SH2494,V003,2026-01-03,Approved,9,True
D4957,P005,SQ082,SH2495,V001,2026-01-01,Rejected,14,False
D4958,P005,SQ082,SH2495,V002,2026-01-15,Rejected,5,False
D4959,P005,SQ082,SH2495,V003,2026-01-20,Rejected,2,False
D4960,P005,SQ082,SH2495,V004,2026-01-22,Rejected,3,False
D4961,P005,SQ082,SH2495,V005,2026-01-25,Rejected,6,False
D4962,P005,SQ082,SH2495,V006,2026-01-31,Approved,7,True
D4963,P006,SQ083,SH2496,V001,2024-10-15,Rejected,12,False
D4964,P006,SQ083,SH2496,V002,2024-10-27,Approved,14,True
D4965,P006,SQ083,SH2497,V001,2024-10-05,Rejected,11,False
D4966,P006,SQ083,SH2497,V002,2024-10-16,Approved,2,True
D4967,P006,SQ083,SH2498,V001,2024-10-15,Approved,6,True
D4968,P006,SQ083,SH2499,V001,2024-10-22,Approved,13,True
D4969,P006,SQ083,SH2500,V001,2024-10-22,Rejected,13,False
D4970,P006,SQ083,SH2500,V002,2024-11-04,Approved,6,True
D4971,P006,SQ083,SH2501,V001,2024-10-14,Rejected,3,False
D4972,P006,SQ083,SH2501,V002,2024-10-17,Rejected,4,False
D4973,P006,SQ083,SH2501,V003,2024-10-21,Rejected,13,False
D4974,P006,SQ083,SH2501,V004,2024-11-03,Rejected,6,False
D4975,P006,SQ083,SH2501,V005,2024-11-09,Approved,13,True
D4976,P006,SQ083,SH2502,V001,2024-10-22,Approved,6,True
D4977,P006,SQ083,SH2503,V001,2024-10-17,Rejected,6,False
D4978,P006,SQ083,SH2503,V002,2024-10-23,Rejected,6,False
D4979,P006,SQ083,SH2503,V003,2024-10-29,Rejected,5,False
D4980,P006,SQ083,SH2503,V004,2024-11-03,Approved,5,True
D4981,P006,SQ083,SH2504,V001,2024-10-16,Rejected,2,False
D4982,P006,SQ083,SH2504,V002,2024-10-18,Rejected,5,False
D4983,P006,SQ083,SH2504,V003,2024-10-23,Approved,13,True
D4984,P006,SQ083,SH2505,V001,2024-10-19,Rejected,12,False
D4985,P006,SQ083,SH2505,V002,2024-10-31,Rejected,6,False
D4986,P006,SQ083,SH2505,V003,2024-11-06,Rejected,3,False
D4987,P006,SQ083,SH2505,V004,2024-11-09,Rejected,14,False
D4988,P006,SQ083,SH2505,V005,2024-11-23,Rejected,9,False
D4989,P006,SQ083,SH2505,V006,2024-12-02,Approved,7,True
D4990,P006,SQ083,SH2506,V001,2024-10-16,Approved,4,True
D4991,P006,SQ083,SH2507,V001,2024-10-23,Rejected,14,False
D4992,P006,SQ083,SH2507,V002,2024-11-06,Rejected,2,False
D4993,P006,SQ083,SH2507,V003,2024-11-08,Approved,13,True
D4994,P006,SQ083,SH2508,V001,2024-10-20,Rejected,1,False
D4995,P006,SQ083,SH2508,V002,2024-10-21,Rejected,5,False
D4996,P006,SQ083,SH2508,V003,2024-10-26,Approved,12,True
D4997,P006,SQ083,SH2509,V001,2024-10-16,Approved,11,True
D4998,P006,SQ083,SH2510,V001,2024-10-08,Rejected,14,False
D4999,P006,SQ083,SH2510,V002,2024-10-22,Approved,3,True
D5000,P006,SQ083,SH2511,V001,2024-10-19,Approved,11,True
D5001,P006,SQ083,SH2512,V001,2024-10-10,Rejected,11,False
D5002,P006,SQ083,SH2512,V002,2024-10-21,Approved,13,True
D5003,P006,SQ083,SH2513,V001,2024-10-04,Rejected,8,False
D5004,P006,SQ083,SH2513,V002,2024-10-12,Rejected,9,False
D5005,P006,SQ083,SH2513,V003,2024-10-21,Rejected,2,False
D5006,P006,SQ083,SH2513,V004,2024-10-23,Approved,4,True
D5007,P006,SQ083,SH2514,V001,2024-10-10,Rejected,4,False
D5008,P006,SQ083,SH2514,V002,2024-10-14,Rejected,14,False
D5009,P006,SQ083,SH2514,V003,2024-10-28,Rejected,3,False
D5010,P006,SQ083,SH2514,V004,2024-10-31,Approved,1,True
D5011,P006,SQ083,SH2515,V001,2024-10-13,Rejected,11,False
