render_id,project_id,sequence_id,shot_id,frame_count,render_engine,render_status,render_hours,submission_date,completion_date
R3596,P005,SQ074,SH2168,80,V-Ray,Success,3.02,2025-11-04,2025-11-04
R3597,P005,SQ074,SH2168,80,Arnold,Success,3.48,2025-11-04,2025-11-04
R3598,P005,SQ074,SH2169,104,V-Ray,Success,3.08,2025-12-22,2025-12-22
R3599,P005,SQ074,SH2170,89,Arnold,Success,1.82,2025-11-12,2025-11-12
R3600,P005,SQ074,SH2170,89,V-Ray,Failed,2.6,2025-11-15,2025-11-15
R3601,P005,SQ074,SH2171,258,Arnold,Success,15.83,2025-12-20,2025-12-20
R3602,P005,SQ074,SH2171,258,Arnold,Success,15.5,2025-12-24,2025-12-24
R3603,P005,SQ075,SH2172,590,Arnold,Success,107.84,2026-03-11,2026-03-15
R3604,P005,SQ075,SH2172,590,Arnold,Failed,109.54,2026-03-02,2026-03-06
R3605,P005,SQ075,SH2172,590,Arnold,Success,81.33,2026-02-25,2026-02-28
R3606,P005,SQ075,SH2173,239,V-Ray,Success,21.53,2026-02-22,2026-02-22
R3607,P005,SQ075,SH2174,148,Arnold,Success,8.03,2026-01-29,2026-01-29
R3608,P005,SQ075,SH2174,148,V-Ray,Success,10.26,2026-01-25,2026-01-25
R3609,P005,SQ075,SH2174,148,V-Ray,Success,14.42,2026-02-02,2026-02-02
R3610,P005,SQ075,SH2175,155,Arnold,Success,13.46,2026-02-09,2026-02-09
R3611,P005,SQ075,SH2176,255,RenderMan,Success,22.39,2025-10-26,2025-10-26
R3612,P005,SQ075,SH2177,190,V-Ray,Success,12.23,2026-02-13,2026-02-13
R3613,P005,SQ075,SH2177,190,Arnold,Success,12.47,2026-02-19,2026-02-19
R3614,P005,SQ075,SH2180,114,V-Ray,Success,3.58,2025-12-04,2025-12-04
R3615,P005,SQ075,SH2180,114,Arnold,Success,2.97,2025-12-05,2025-12-05
R3616,P005,SQ075,SH2181,177,V-Ray,Success,15.32,2026-02-14,2026-02-14
R3617,P005,SQ075,SH2182,324,V-Ray,Success,42.46,2025-11-25,2025-11-26
R3618,P005,SQ075,SH2182,324,V-Ray,Success,42.82,2025-11-29,2025-11-30
R3619,P005,SQ075,SH2182,324,V-Ray,Failed,80.55,2025-11-28,2025-12-01
R3620,P005,SQ075,SH2183,219,Arnold,Success,14.25,2026-03-14,2026-03-14
R3621,P005,SQ075,SH2183,219,Arnold,Success,20.08,2026-03-13,2026-03-13
R3622,P005,SQ075,SH2183,219,Arnold,Success,16.26,2026-03-01,2026-03-01
R3623,P005,SQ075,SH2185,164,Arnold,Success,12.42,2026-01-12,2026-01-12
R3624,P005,SQ075,SH2185,164,V-Ray,Success,14.0,2026-01-11,2026-01-11
R3625,P005,SQ075,SH2185,164,Arnold,Success,10.76,2026-01-13,2026-01-13
R3626,P005,SQ075,SH2186,113,Arnold,Success,4.11,2026-02-18,2026-02-18
R3627,P005,SQ075,SH2186,113,V-Ray,Failed,3.87,2026-02-20,2026-02-20
R3628,P005,SQ075,SH2187,732,V-Ray,Success,121.03,2026-01-04,2026-01-09
R3629,P005,SQ075,SH2187,732,Arnold,Success,156.71,2026-01-09,2026-01-15
R3630,P005,SQ075,SH2187,732,Arnold,Success,157.81,2026-01-01,2026-01-07
R3631,P005,SQ075,SH2188,42,Arnold,Success,1.67,2025-11-25,2025-11-25
R3632,P005,SQ075,SH2188,42,RenderMan,Success,1.47,2025-11-22,2025-11-22
R3633,P005,SQ075,SH2188,42,Arnold,Success,1.85,2025-11-28,2025-11-28
R3634,P005,SQ075,SH2189,174,RenderMan,Failed,15.43,2026-02-09,2026-02-09
R3635,P005,SQ075,SH2189,174,V-Ray,Success,12.47,2026-02-17,2026-02-17
R3636,P005,SQ075,SH2190,55,RenderMan,Success,1.22,2025-12-25,2025-12-25
R3637,P005,SQ075,SH2190,55,Arnold,Success,2.17,2025-12-28,2025-12-28
R3638,P005,SQ075,SH2190,55,Arnold,Success,2.67,2025-12-30,2025-12-30
R3639,P005,SQ075,SH2191,156,Arnold,Success,15.5,2026-03-02,2026-03-02
R3640,P005,SQ075,SH2191,156,Arnold,Success,9.98,2026-02-21,2026-02-21
R3641,P005,SQ075,SH2192,66,V-Ray,Success,2.64,2025-12-14,2025-12-14
R3642,P005,SQ075,SH2193,155,Arnold,Success,10.53,2026-02-10,2026-02-10
R3643,P005,SQ075,SH2193,155,V-Ray,Success,12.64,2026-02-09,2026-02-09
R3644,P005,SQ075,SH2193,155,Arnold,Success,12.45,2026-02-13,2026-02-13
R3645,P005,SQ075,SH2194,133,Arnold,Success,9.55,2025-10-30,2025-10-30
R3646,P005,SQ076,SH2195,137,Arnold,Success,11.84,2025-01-18,2025-01-18
R3647,P005,SQ076,SH2195,137,RenderMan,Success,12.16,2025-01-22,2025-01-22
R3648,P005,SQ076,SH2196,81,RenderMan,Success,3.06,2025-06-28,2025-06-28
R3649,P005,SQ076,SH2196,81,Arnold,Success,1.66,2025-06-25,2025-06-25
R3650,P005,SQ076,SH2196,81,Arnold,Failed,2.62,2025-06-26,2025-06-26
R3651,P005,SQ076,SH2197,252,Arnold,Failed,19.7,2025-06-08,2025-06-08
R3652,P005,SQ076,SH2197,252,Arnold,Success,21.75,2025-05-31,2025-05-31
R3653,P005,SQ076,SH2198,97,V-Ray,Success,3.58,2025-02-17,2025-02-17
R3654,P005,SQ076,SH2198,97,Arnold,Success,2.84,2025-02-28,2025-02-28
R3655,P005,SQ076,SH2199,619,V-Ray,Success,99.79,2025-06-29,2025-07-03
R3656,P005,SQ076,SH2199,619,V-Ray,Success,97.59,2025-06-22,2025-06-26
R3657,P005,SQ076,SH2200,45,Arnold,Success,1.27,2025-07-21,2025-07-21
R3658,P005,SQ076,SH2201,621,Arnold,Success,103.58,2025-02-28,2025-03-04
R3659,P005,SQ076,SH2201,621,Arnold,Success,98.06,2025-02-28,2025-03-04
R3660,P005,SQ076,SH2201,621,Arnold,Success,121.02,2025-02-28,2025-03-05
R3661,P005,SQ076,SH2202,251,V-Ray,Success,12.98,2025-07-20,2025-07-20
R3662,P005,SQ076,SH2203,183,V-Ray,Failed,9.49,2025-05-08,2025-05-08
R3663,P005,SQ076,SH2203,183,RenderMan,Success,9.72,2025-04-28,2025-04-28
R3664,P005,SQ076,SH2203,183,Arnold,Success,11.49,2025-05-07,2025-05-07
R3665,P005,SQ076,SH2204,62,V-Ray,Success,3.03,2025-03-26,2025-03-26
R3666,P005,SQ076,SH2205,134,RenderMan,Success,9.01,2025-06-08,2025-06-08
R3667,P005,SQ076,SH2205,134,Arnold,Success,7.77,2025-06-06,2025-06-06
R3668,P005,SQ076,SH2206,218,Arnold,Success,19.82,2025-06-04,2025-06-04
R3669,P005,SQ076,SH2206,218,V-Ray,Success,14.56,2025-06-06,2025-06-06
R3670,P005,SQ076,SH2207,98,Arnold,Success,3.52,2025-04-12,2025-04-12
R3671,P005,SQ076,SH2207,98,V-Ray,Success,2.47,2025-04-10,2025-04-10
R3672,P005,SQ076,SH2207,98,Arnold,Success,3.12,2025-04-10,2025-04-10
R3673,P005,SQ076,SH2208,67,Arnold,Success,2.65,2025-03-19,2025-03-19
R3674,P005,SQ076,SH2208,67,V-Ray,Success,2.26,2025-03-20,2025-03-20
R3675,P005,SQ076,SH2209,865,Arnold,Success,190.83,2025-05-03,2025-05-10
R3676,P005,SQ076,SH2209,865,RenderMan,Success,173.82,2025-05-03,2025-05-10
R3677,P005,SQ076,SH2209,865,V-Ray,Success,119.77,2025-05-05,2025-05-09
R3678,P005,SQ076,SH2210,142,Arnold,Success,14.11,2025-02-14,2025-02-14
R3679,P005,SQ076,SH2211,205,Arnold,Success,16.07,2025-07-10,2025-07-10
R3680,P005,SQ076,SH2211,205,Arnold,Success,14.68,2025-07-07,2025-07-07
R3681,P005,SQ076,SH2212,204,Arnold,Success,18.8,2025-04-14,2025-04-14
R3682,P005,SQ076,SH2212,204,Arnold,Success,14.28,2025-04-19,2025-04-19
R3683,P005,SQ076,SH2213,116,Arnold,Success,3.49,2025-04-16,2025-04-16
R3684,P005,SQ076,SH2213,116,V-Ray,Failed,3.66,2025-04-16,2025-04-16
R3685,P005,SQ076,SH2213,116,RenderMan,Failed,4.22,2025-04-14,2025-04-14
R3686,P005,SQ076,SH2214,44,Arnold,Success,1.27,2025-03-31,2025-03-31
R3687,P005,SQ076,SH2215,57,Arnold,Success,1.52,2025-01-30,2025-01-30
R3688,P005,SQ076,SH2215,57,RenderMan,Success,2.69,2025-02-01,2025-02-01
R3689,P005,SQ076,SH2216,98,Arnold,Success,3.29,2025-07-31,2025-07-31
R3690,P005,SQ076,SH2216,98,Arnold,Success,2.79,2025-07-31,2025-07-31
R3691,P005,SQ076,SH2216,98,V-Ray,Success,2.13,2025-08-09,2025-08-09
R3692,P005,SQ076,SH2217,91,Arnold,Success,3.69,2025-02-28,2025-02-28
R3693,P005,SQ076,SH2217,91,Arnold,Success,3.03,2025-02-28,2025-02-28
R3694,P005,SQ076,SH2218,108,Arnold,Success,4.55,2025-08-09,2025-08-09
R3695,P005,SQ076,SH2219,478,Arnold,Success,57.9,2025-07-06,2025-07-08
R3696,P005,SQ076,SH2220,238,Arnold,Success,20.26,2025-06-25,2025-06-25
R3697,P005,SQ076,SH2220,238,Arnold,Failed,21.58,2025-06-23,2025-06-23
R3698,P005,SQ076,SH2221,287,Arnold,Success,20.28,2025-08-07,2025-08-07
R3699,P005,SQ076,SH2222,314,V-Ray,Failed,64.99,2025-07-13,2025-07-15
R3700,P005,SQ076,SH2223,274,V-Ray,Success,23.75,2025-07-05,2025-07-05
R3701,P005,SQ076,SH2224,163,Arnold,Success,12.28,2025-02-18,2025-02-18
R3702,P005,SQ076,SH2224,163,RenderMan,Success,9.64,2025-02-26,2025-02-26
R3703,P005,SQ076,SH2224,163,Arnold,Success,12.29,2025-02-12,2025-02-12
R3704,P005,SQ076,SH2225,924,Arnold,Success,113.38,2025-06-28,2025-07-02
R3705,P005,SQ076,SH2225,924,Arnold,Failed,139.58,2025-07-11,2025-07-16
R3706,P005,SQ076,SH2225,924,V-Ray,Success,99.74,2025-07-10,2025-07-14
R3707,P005,SQ076,SH2226,222,V-Ray,Success,11.11,2025-06-24,2025-06-24
R3708,P005,SQ076,SH2227,60,Arnold,Success,2.3,2025-07-25,2025-07-25
R3709,P005,SQ076,SH2227,60,Arnold,Success,2.73,2025-08-01,2025-08-01
R3710,P005,SQ076,SH2227,60,V-Ray,Success,1.7,2025-07-30,2025-07-30
R3711,P005,SQ076,SH2228,182,V-Ray,Success,11.86,2025-07-11,2025-07-11
R3712,P005,SQ076,SH2228,182,V-Ray,Success,15.83,2025-07-20,2025-07-20
R3713,P005,SQ076,SH2228,182,Arnold,Success,14.33,2025-07-23,2025-07-23
R3714,P005,SQ076,SH2229,99,RenderMan,Success,4.52,2025-02-16,2025-02-16
R3715,P005,SQ076,SH2229,99,V-Ray,Success,2.75,2025-02-15,2025-02-15
R3716,P005,SQ076,SH2229,99,Arnold,Success,2.79,2025-02-14,2025-02-14
R3717,P005,SQ076,SH2230,242,Arnold,Success,12.65,2025-05-24,2025-05-24
R3718,P005,SQ076,SH2230,242,Arnold,Success,22.0,2025-05-28,2025-05-28
R3719,P005,SQ076,SH2230,242,Arnold,Success,17.99,2025-06-01,2025-06-01
R3720,P005,SQ076,SH2231,134,V-Ray,Success,12.91,2025-05-11,2025-05-11
R3721,P005,SQ076,SH2231,134,Arnold,Success,6.99,2025-05-10,2025-05-10
R3722,P005,SQ076,SH2231,134,Arnold,Success,11.89,2025-05-08,2025-05-08
R3723,P005,SQ076,SH2232,601,Arnold,Success,100.86,2025-01-19,2025-01-23
R3724,P005,SQ076,SH2232,601,V-Ray,Success,60.71,2025-01-20,2025-01-22
R3725,P005,SQ077,SH2234,233,Arnold,Success,16.54,2026-01-30,2026-01-30
R3726,P005,SQ077,SH2234,233,Arnold,Success,19.3,2026-01-23,2026-01-23
R3727,P005,SQ077,SH2234,233,RenderMan,Success,22.02,2026-02-05,2026-02-05
R3728,P005,SQ077,SH2239,49,V-Ray,Success,1.7,2026-04-10,2026-04-10
R3729,P005,SQ077,SH2239,49,RenderMan,Success,1.74,2026-04-14,2026-04-14
R3730,P005,SQ077,SH2239,49,Arnold,Success,1.94,2026-04-15,2026-04-15
R3731,P005,SQ077,SH2240,82,RenderMan,Success,2.53,2026-02-08,2026-02-08
R3732,P005,SQ077,SH2240,82,RenderMan,Success,3.0,2026-02-04,2026-02-04
R3733,P005,SQ077,SH2240,82,Arnold,Success,3.29,2026-02-15,2026-02-15
R3734,P005,SQ077,SH2241,231,Arnold,Success,19.61,2026-01-30,2026-01-30
R3735,P005,SQ077,SH2241,231,Arnold,Success,20.39,2026-01-27,2026-01-27
R3736,P005,SQ077,SH2245,70,Arnold,Success,1.51,2025-12-11,2025-12-11
R3737,P005,SQ077,SH2245,70,RenderMan,Success,2.69,2025-12-05,2025-12-05
R3738,P005,SQ077,SH2246,304,RenderMan,Success,72.09,2026-01-11,2026-01-14
R3739,P005,SQ077,SH2246,304,Arnold,Success,69.81,2026-01-09,2026-01-11
R3740,P005,SQ077,SH2249,524,Arnold,Success,109.23,2026-01-21,2026-01-25
R3741,P005,SQ077,SH2249,524,Arnold,Success,97.66,2026-01-20,2026-01-24
R3742,P005,SQ077,SH2249,524,V-Ray,Success,65.78,2026-01-29,2026-01-31
R3743,P005,SQ077,SH2252,472,Arnold,Success,51.49,2026-02-04,2026-02-06
R3744,P005,SQ077,SH2252,472,Arnold,Success,100.61,2026-02-01,2026-02-05
R3745,P005,SQ077,SH2252,472,V-Ray,Success,82.51,2026-02-09,2026-02-12
R3746,P005,SQ077,SH2253,69,Arnold,Success,2.95,2025-12-04,2025-12-04
R3747,P005,SQ077,SH2253,69,Arnold,Success,2.1,2025-12-09,2025-12-09
R3748,P005,SQ077,SH2254,192,Arnold,Success,13.05,2026-03-23,2026-03-23
R3749,P005,SQ077,SH2254,192,RenderMan,Success,18.08,2026-03-10,2026-03-10
R3750,P005,SQ077,SH2254,192,RenderMan,Success,13.98,2026-03-18,2026-03-18
R3751,P005,SQ077,SH2255,259,V-Ray,Success,23.22,2026-02-08,2026-02-08
R3752,P005,SQ077,SH2256,144,Arnold,Success,11.15,2026-04-03,2026-04-03
R3753,P005,SQ077,SH2256,144,Arnold,Success,14.09,2026-04-11,2026-04-11
R3754,P005,SQ077,SH2260,240,V-Ray,Failed,17.87,2026-04-05,2026-04-05
R3755,P005,SQ077,SH2261,317,Arnold,Success,56.33,2026-02-09,2026-02-11
R3756,P005,SQ077,SH2261,317,V-Ray,Success,61.01,2026-02-10,2026-02-12
R3757,P005,SQ077,SH2261,317,Arnold,Success,68.27,2026-02-01,2026-02-03
R3758,P005,SQ078,SH2262,94,Arnold,Success,4.44,2025-04-30,2025-04-30
R3759,P005,SQ078,SH2262,94,V-Ray,Success,3.73,2025-05-02,2025-05-02
R3760,P005,SQ078,SH2263,287,RenderMan,Success,23.29,2025-05-25,2025-05-25
R3761,P005,SQ078,SH2263,287,V-Ray,Success,19.67,2025-05-22,2025-05-22
R3762,P005,SQ078,SH2263,287,Arnold,Success,22.81,2025-05-29,2025-05-29
R3763,P005,SQ078,SH2264,337,Arnold,Success,36.17,2025-04-10,2025-04-11
R3764,P005,SQ078,SH2264,337,RenderMan,Success,49.74,2025-04-13,2025-04-15
R3765,P005,SQ078,SH2264,337,Arnold,Success,71.72,2025-04-17,2025-04-19
R3766,P005,SQ078,SH2265,617,Arnold,Failed,117.22,2025-05-17,2025-05-21
R3767,P005,SQ078,SH2265,617,V-Ray,Success,66.7,2025-05-24,2025-05-26
R3768,P005,SQ078,SH2266,108,Arnold,Success,4.07,2025-05-02,2025-05-02
R3769,P005,SQ078,SH2266,108,Arnold,Success,4.41,2025-05-01,2025-05-01
R3770,P005,SQ078,SH2267,210,V-Ray,Success,18.29,2025-05-19,2025-05-19
R3771,P005,SQ078,SH2267,210,Arnold,Success,16.13,2025-05-20,2025-05-20
R3772,P005,SQ078,SH2268,117,V-Ray,Success,4.48,2025-04-28,2025-04-28
R3773,P005,SQ078,SH2269,73,V-Ray,Failed,2.76,2025-04-17,2025-04-17
R3774,P005,SQ078,SH2270,171,Arnold,Success,12.32,2025-05-22,2025-05-22
R3775,P005,SQ078,SH2270,171,Arnold,Success,9.47,2025-05-29,2025-05-29
R3776,P005,SQ078,SH2270,171,Arnold,Failed,8.64,2025-05-28,2025-05-28
R3777,P005,SQ078,SH2271,150,Arnold,Success,11.39,2025-04-26,2025-04-26
R3778,P005,SQ078,SH2272,63,Arnold,Success,2.14,2025-04-23,2025-04-23
R3779,P005,SQ078,SH2272,63,Arnold,Success,2.95,2025-04-19,2025-04-19
R3780,P005,SQ078,SH2273,53,Arnold,Success,2.06,2025-04-24,2025-04-24
R3781,P005,SQ078,SH2273,53,RenderMan,Success,2.26,2025-04-17,2025-04-17
R3782,P005,SQ078,SH2274,238,Arnold,Success,22.85,2025-05-09,2025-05-09
R3783,P005,SQ078,SH2275,321,V-Ray,Success,71.16,2025-05-08,2025-05-10
R3784,P005,SQ078,SH2276,258,Arnold,Success,13.56,2025-06-08,2025-06-08
R3785,P005,SQ078,SH2277,265,RenderMan,Success,21.05,2025-05-18,2025-05-18
R3786,P005,SQ078,SH2277,265,RenderMan,Success,17.25,2025-05-29,2025-05-29
R3787,P005,SQ078,SH2277,265,V-Ray,Success,22.45,2025-05-18,2025-05-18
R3788,P005,SQ078,SH2278,131,V-Ray,Success,9.44,2025-04-13,2025-04-13
R3789,P005,SQ078,SH2278,131,Arnold,Success,11.89,2025-04-16,2025-04-16
R3790,P005,SQ078,SH2278,131,Arnold,Success,7.78,2025-04-12,2025-04-12
R3791,P005,SQ078,SH2279,83,Arnold,Success,3.01,2025-04-25,2025-04-25
R3792,P005,SQ078,SH2279,83,V-Ray,Success,3.72,2025-04-19,2025-04-19
R3793,P005,SQ078,SH2279,83,V-Ray,Success,2.74,2025-05-01,2025-05-01
R3794,P005,SQ078,SH2280,52,Arnold,Success,2.33,2025-05-14,2025-05-14
R3795,P005,SQ078,SH2280,52,Arnold,Success,1.56,2025-05-09,2025-05-09
R3796,P005,SQ078,SH2281,267,RenderMan,Success,19.26,2025-04-14,2025-04-14
R3797,P005,SQ078,SH2281,267,V-Ray,Success,15.0,2025-04-13,2025-04-13
R3798,P005,SQ078,SH2282,295,Arnold,Failed,16.58,2025-04-11,2025-04-11
R3799,P005,SQ078,SH2282,295,Arnold,Success,29.43,2025-04-06,2025-04-07
R3800,P005,SQ078,SH2283,274,Arnold,Failed,14.92,2025-05-28,2025-05-28
R3801,P005,SQ078,SH2284,523,RenderMan,Success,61.79,2025-06-07,2025-06-09
R3802,P005,SQ078,SH2284,523,Arnold,Failed,63.81,2025-05-28,2025-05-30
R3803,P005,SQ078,SH2285,829,Arnold,Failed,149.8,2025-05-19,2025-05-25
R3804,P005,SQ078,SH2285,829,RenderMan,Success,150.57,2025-05-16,2025-05-22
R3805,P005,SQ078,SH2285,829,Arnold,Success,92.52,2025-05-20,2025-05-23
R3806,P005,SQ078,SH2286,238,Arnold,Success,21.0,2025-05-09,2025-05-09
R3807,P005,SQ078,SH2286,238,Arnold,Success,21.77,2025-05-03,2025-05-03
R3808,P005,SQ078,SH2287,99,Arnold,Success,2.9,2025-04-15,2025-04-15
R3809,P005,SQ078,SH2287,99,Arnold,Success,2.79,2025-04-11,2025-04-11
R3810,P005,SQ078,SH2288,835,RenderMan,Success,150.01,2025-04-29,2025-05-05
R3811,P005,SQ078,SH2288,835,Arnold,Failed,198.8,2025-04-24,2025-05-02
R3812,P005,SQ078,SH2288,835,Arnold,Success,107.86,2025-05-03,2025-05-07
R3813,P005,SQ078,SH2289,75,Arnold,Success,2.83,2025-06-03,2025-06-03
R3814,P005,SQ078,SH2289,75,V-Ray,Success,2.21,2025-05-26,2025-05-26
R3815,P005,SQ078,SH2289,75,RenderMan,Success,2.68,2025-06-03,2025-06-03
R3816,P005,SQ078,SH2290,981,V-Ray,Success,158.17,2025-06-06,2025-06-12
R3817,P005,SQ078,SH2290,981,Arnold,Success,178.95,2025-06-05,2025-06-12
R3818,P005,SQ078,SH2291,79,V-Ray,Success,3.57,2025-05-13,2025-05-13
R3819,P005,SQ078,SH2291,79,V-Ray,Success,3.38,2025-05-04,2025-05-04
R3820,P005,SQ078,SH2292,44,RenderMan,Failed,2.18,2025-04-01,2025-04-01
R3821,P005,SQ078,SH2293,279,Arnold,Success,17.84,2025-05-18,2025-05-18
R3822,P005,SQ078,SH2293,279,Arnold,Success,23.93,2025-05-12,2025-05-12
R3823,P005,SQ078,SH2293,279,Arnold,Failed,22.24,2025-05-16,2025-05-16
R3824,P005,SQ078,SH2294,108,RenderMan,Success,3.77,2025-04-28,2025-04-28
R3825,P005,SQ078,SH2295,167,Arnold,Success,13.79,2025-03-25,2025-03-25
R3826,P005,SQ078,SH2295,167,Arnold,Success,13.56,2025-03-31,2025-03-31
R3827,P005,SQ078,SH2295,167,Arnold,Success,16.46,2025-03-25,2025-03-25
R3828,P005,SQ078,SH2296,99,Arnold,Success,4.03,2025-05-19,2025-05-19
R3829,P005,SQ078,SH2297,278,Arnold,Success,15.7,2025-05-12,2025-05-12
R3830,P005,SQ078,SH2298,51,V-Ray,Success,1.56,2025-05-23,2025-05-23
R3831,P005,SQ078,SH2298,51,V-Ray,Success,1.16,2025-05-22,2025-05-22
R3832,P005,SQ078,SH2298,51,RenderMan,Success,2.05,2025-05-24,2025-05-24
R3833,P005,SQ078,SH2299,90,Arnold,Failed,2.81,2025-05-20,2025-05-20
R3834,P005,SQ078,SH2299,90,V-Ray,Success,4.0,2025-05-21,2025-05-21
R3835,P005,SQ078,SH2300,77,Arnold,Success,1.83,2025-04-20,2025-04-20
R3836,P005,SQ078,SH2300,77,Arnold,Success,3.1,2025-04-23,2025-04-23
R3837,P005,SQ078,SH2300,77,Arnold,Success,1.58,2025-04-13,2025-04-13
R3838,P005,SQ078,SH2301,124,V-Ray,Success,6.77,2025-04-17,2025-04-17
R3839,P005,SQ078,SH2301,124,Arnold,Success,6.31,2025-04-11,2025-04-11
R3840,P005,SQ078,SH2302,418,Arnold,Success,77.52,2025-04-05,2025-04-08
R3841,P005,SQ078,SH2302,418,Arnold,Success,101.96,2025-04-04,2025-04-08
R3842,P005,SQ078,SH2303,279,RenderMan,Failed,19.41,2025-04-09,2025-04-09
R3843,P005,SQ078,SH2303,279,Arnold,Success,15.42,2025-04-20,2025-04-20
R3844,P005,SQ078,SH2303,279,Arnold,Success,26.89,2025-04-15,2025-04-16
R3845,P005,SQ078,SH2304,142,Arnold,Failed,9.67,2025-04-21,2025-04-21
R3846,P005,SQ078,SH2304,142,Arnold,Success,13.28,2025-04-27,2025-04-27
R3847,P005,SQ078,SH2304,142,V-Ray,Failed,8.42,2025-04-22,2025-04-22
R3848,P005,SQ078,SH2305,79,V-Ray,Success,3.45,2025-05-24,2025-05-24
R3849,P005,SQ078,SH2305,79,Arnold,Success,2.74,2025-05-22,2025-05-22
R3850,P005,SQ078,SH2306,53,Arnold,Success,2.46,2025-05-11,2025-05-11
R3851,P005,SQ078,SH2306,53,V-Ray,Failed,1.19,2025-05-18,2025-05-18
R3852,P005,SQ078,SH2307,61,Arnold,Success,1.44,2025-06-07,2025-06-07
R3853,P005,SQ078,SH2307,61,Arnold,Failed,2.72,2025-06-06,2025-06-06
R3854,P005,SQ078,SH2308,210,RenderMan,Success,15.99,2025-04-13,2025-04-13
R3855,P005,SQ078,SH2309,250,Arnold,Failed,18.03,2025-04-06,2025-04-06
R3856,P005,SQ078,SH2309,250,Arnold,Success,16.71,2025-04-05,2025-04-05
R3857,P005,SQ078,SH2309,250,RenderMan,Success,23.67,2025-04-10,2025-04-10
R3858,P005,SQ078,SH2310,91,Arnold,Success,4.13,2025-04-23,2025-04-23
R3859,P005,SQ078,SH2311,480,Arnold,Success,79.91,2025-06-08,2025-06-11
R3860,P005,SQ078,SH2311,480,Arnold,Success,71.02,2025-05-31,2025-06-02
R3861,P005,SQ078,SH2311,480,Arnold,Success,118.73,2025-06-06,2025-06-10
R3862,P005,SQ078,SH2312,61,RenderMan,Success,2.46,2025-04-28,2025-04-28
R3863,P005,SQ078,SH2312,61,V-Ray,Success,1.51,2025-05-01,2025-05-01
R3864,P005,SQ078,SH2312,61,Arnold,Success,1.47,2025-04-30,2025-04-30
R3865,P005,SQ078,SH2313,112,V-Ray,Failed,5.11,2025-04-03,2025-04-03
R3866,P005,SQ078,SH2313,112,Arnold,Success,4.12,2025-03-28,2025-03-28
R3867,P005,SQ078,SH2313,112,V-Ray,Success,5.35,2025-04-02,2025-04-02
R3868,P005,SQ078,SH2314,53,Arnold,Success,2.4,2025-04-30,2025-04-30
R3869,P005,SQ078,SH2314,53,Arnold,Success,1.95,2025-05-12,2025-05-12
R3870,P005,SQ078,SH2315,216,Arnold,Failed,11.43,2025-04-23,2025-04-23
R3871,P005,SQ078,SH2316,99,Arnold,Success,4.91,2025-04-29,2025-04-29
R3872,P005,SQ078,SH2316,99,V-Ray,Success,3.02,2025-04-28,2025-04-28
R3873,P005,SQ078,SH2317,158,V-Ray,Success,14.08,2025-05-26,2025-05-26
R3874,P005,SQ078,SH2317,158,RenderMan,Success,9.06,2025-06-05,2025-06-05
R3875,P005,SQ078,SH2317,158,V-Ray,Success,14.79,2025-06-01,2025-06-01
R3876,P005,SQ078,SH2318,94,Arnold,Success,3.53,2025-04-06,2025-04-06
R3877,P005,SQ078,SH2319,170,Arnold,Success,16.31,2025-03-28,2025-03-28
R3878,P005,SQ078,SH2319,170,Arnold,Failed,13.19,2025-03-28,2025-03-28
R3879,P005,SQ078,SH2319,170,V-Ray,Success,9.87,2025-04-01,2025-04-01
R3880,P005,SQ078,SH2320,247,V-Ray,Success,22.97,2025-05-29,2025-05-29
R3881,P005,SQ078,SH2320,247,V-Ray,Success,18.16,2025-05-26,2025-05-26
R3882,P005,SQ078,SH2320,247,V-Ray,Success,18.86,2025-05-23,2025-05-23
R3883,P005,SQ078,SH2321,275,Arnold,Success,14.08,2025-05-25,2025-05-25
R3884,P005,SQ078,SH2321,275,Arnold,Success,21.82,2025-05-16,2025-05-16
R3885,P005,SQ078,SH2321,275,Arnold,Success,19.51,2025-05-17,2025-05-17
R3886,P005,SQ079,SH2322,198,RenderMan,Success,10.68,2026-04-09,2026-04-09
R3887,P005,SQ079,SH2322,198,Arnold,Success,10.79,2026-04-05,2026-04-05
R3888,P005,SQ079,SH2322,198,Arnold,Success,14.08,2026-04-11,2026-04-11
R3889,P005,SQ079,SH2323,99,Arnold,Success,3.17,2025-12-15,2025-12-15
R3890,P005,SQ079,SH2326,162,Arnold,Success,8.87,2026-04-01,2026-04-01
R3891,P005,SQ079,SH2328,238,RenderMan,Failed,14.04,2026-04-18,2026-04-18
R3892,P005,SQ079,SH2328,238,V-Ray,Success,14.43,2026-04-09,2026-04-09
R3893,P005,SQ079,SH2330,61,RenderMan,Success,1.54,2026-01-22,2026-01-22
R3894,P005,SQ079,SH2330,61,V-Ray,Failed,2.01,2026-01-27,2026-01-27
R3895,P005,SQ079,SH2330,61,RenderMan,Success,3.03,2026-01-23,2026-01-23
R3896,P005,SQ079,SH2331,287,RenderMan,Success,26.4,2026-03-13,2026-03-14
R3897,P005,SQ079,SH2331,287,V-Ray,Success,23.06,2026-03-08,2026-03-08
R3898,P005,SQ079,SH2331,287,Arnold,Success,27.6,2026-03-04,2026-03-05
R3899,P005,SQ079,SH2332,62,Arnold,Success,2.62,2026-04-12,2026-04-12
R3900,P005,SQ079,SH2332,62,Arnold,Success,1.26,2026-04-06,2026-04-06
R3901,P005,SQ079,SH2333,150,Arnold,Success,9.93,2026-03-04,2026-03-04
