shot_id,project_id,sequence_id,shot_name,complexity,frame_count,start_date,end_date,status
SH2442,P005,SQ081,P005_SEQ080_SH750,Low,59,2026-01-17,2026-02-23,Completed
SH2443,P005,SQ081,P005_SEQ080_SH760,High,947,2026-01-17,2026-03-22,Completed
SH2444,P005,SQ081,P005_SEQ080_SH770,Low,51,2026-01-14,2026-01-22,Completed
SH2445,P005,SQ081,P005_SEQ080_SH780,Low,104,2025-12-04,2026-02-19,Completed
SH2446,P005,SQ081,P005_SEQ080_SH790,Low,70,2025-11-27,2026-06-01,Completed
SH2447,P005,SQ081,P005_SEQ080_SH800,Low,63,2026-03-10,2026-06-20,Completed
SH2448,P005,SQ081,P005_SEQ080_SH810,Medium,298,2025-11-10,2026-05-26,Completed
SH2449,P005,SQ081,P005_SEQ080_SH820,Low,57,2026-01-20,2026-02-01,Completed
SH2450,P005,SQ081,P005_SEQ080_SH830,Low,41,2025-11-01,2026-02-02,Completed
SH2451,P005,SQ081,P005_SEQ080_SH840,Low,58,2025-11-06,2026-03-26,Completed
SH2452,P005,SQ081,P005_SEQ080_SH850,Medium,137,2025-11-22,2025-12-19,Completed
SH2453,P005,SQ081,P005_SEQ080_SH860,Medium,233,2025-10-23,2026-07-22,In Progress
SH2454,P005,SQ081,P005_SEQ080_SH870,High,304,2026-01-10,2026-02-10,Completed
SH2455,P005,SQ081,P005_SEQ080_SH880,Medium,240,2026-03-04,2026-04-02,Completed
SH2456,P005,SQ081,P005_SEQ080_SH890,Medium,190,2025-10-25,2026-02-21,Completed
SH2457,P005,SQ081,P005_SEQ080_SH900,Low,80,2025-10-22,2025-12-24,Completed
SH2458,P005,SQ081,P005_SEQ080_SH910,Medium,279,2026-01-14,2026-04-03,Completed
SH2459,P005,SQ081,P005_SEQ080_SH920,Low,44,2025-12-19,2026-01-28,Completed
SH2460,P005,SQ081,P005_SEQ080_SH930,Low,119,2026-02-16,2026-03-14,Completed
SH2461,P005,SQ082,P005_SEQ090_SH010,Medium,194,2025-12-12,2025-12-24,Completed
SH2462,P005,SQ082,P005_SEQ090_SH020,High,384,2025-12-15,2025-12-24,Completed
SH2463,P005,SQ082,P005_SEQ090_SH030,Medium,204,2025-11-26,2025-12-25,Completed
SH2464,P005,SQ082,P005_SEQ090_SH040,Low,66,2025-12-12,2025-12-21,Completed
SH2465,P005,SQ082,P005_SEQ090_SH050,Low,69,2025-12-06,2026-01-04,Completed
SH2466,P005,SQ082,P005_SEQ090_SH060,High,884,2025-12-15,2026-01-04,Completed
SH2467,P005,SQ082,P005_SEQ090_SH070,Medium,123,2025-12-13,2026-01-04,Completed
SH2468,P005,SQ082,P005_SEQ090_SH080,Medium,290,2025-12-11,2026-01-07,Completed
SH2469,P005,SQ082,P005_SEQ090_SH090,High,882,2025-12-06,2026-01-03,Completed
SH2470,P005,SQ082,P005_SEQ090_SH100,High,872,2025-11-24,2025-12-03,Completed
SH2471,P005,SQ082,P005_SEQ090_SH110,Low,100,2025-12-02,2026-01-07,Completed
SH2472,P005,SQ082,P005_SEQ090_SH120,Medium,267,2025-12-02,2026-01-02,Completed
SH2473,P005,SQ082,P005_SEQ090_SH130,Low,90,2025-12-12,2025-12-26,Completed
SH2474,P005,SQ082,P005_SEQ090_SH140,High,842,2025-12-04,2026-01-06,Completed
SH2475,P005,SQ082,P005_SEQ090_SH150,Medium,255,2025-12-05,2025-12-28,Completed
SH2476,P005,SQ082,P005_SEQ090_SH160,Low,84,2025-12-12,2026-01-04,Completed
SH2477,P005,SQ082,P005_SEQ090_SH170,Medium,139,2025-12-02,2025-12-17,Completed
SH2478,P005,SQ082,P005_SEQ090_SH180,Medium,191,2025-11-30,2025-12-19,Completed
SH2479,P005,SQ082,P005_SEQ090_SH190,Medium,226,2025-11-29,2025-12-17,Completed
SH2480,P005,SQ082,P005_SEQ090_SH200,Medium,148,2025-12-03,2026-01-01,Completed
SH2481,P005,SQ082,P005_SEQ090_SH210,Medium,216,2025-12-03,2025-12-13,Completed
SH2482,P005,SQ082,P005_SEQ090_SH220,Low,112,2025-12-12,2026-01-01,Completed
SH2483,P005,SQ082,P005_SEQ090_SH230,Low,87,2025-12-05,2026-01-02,Completed
SH2484,P005,SQ082,P005_SEQ090_SH240,High,530,2025-12-08,2025-12-19,Completed
SH2485,P005,SQ082,P005_SEQ090_SH250,High,991,2025-11-26,2025-12-16,Completed
SH2486,P005,SQ082,P005_SEQ090_SH260,Medium,141,2025-12-05,2026-01-03,Completed
SH2487,P005,SQ082,P005_SEQ090_SH270,Low,57,2025-11-25,2025-12-08,Completed
SH2488,P005,SQ082,P005_SEQ090_SH280,Medium,228,2025-11-30,2025-12-19,Completed
SH2489,P005,SQ082,P005_SEQ090_SH290,Medium,211,2025-11-28,2025-12-28,Completed
SH2490,P005,SQ082,P005_SEQ090_SH300,Medium,153,2025-11-24,2025-12-29,Completed
SH2491,P005,SQ082,P005_SEQ090_SH310,Medium,197,2025-12-05,2025-12-18,Completed
SH2492,P005,SQ082,P005_SEQ090_SH320,Low,115,2025-11-23,2025-12-07,Completed
SH2493,P005,SQ082,P005_SEQ090_SH330,Medium,130,2025-12-08,2025-12-18,Completed
SH2494,P005,SQ082,P005_SEQ090_SH340,Medium,130,2025-12-05,2025-12-25,Completed
SH2495,P005,SQ082,P005_SEQ090_SH350,High,749,2025-12-15,2026-01-01,Completed
SH2496,P006,SQ083,P006_SEQ010_SH010,Low,53,2024-10-07,2024-10-15,Completed
SH2497,P006,SQ083,P006_SEQ010_SH020,Low,77,2024-09-26,2024-10-05,Completed
SH2498,P006,SQ083,P006_SEQ010_SH030,Medium,278,2024-10-08,2024-10-15,Completed
SH2499,P006,SQ083,P006_SEQ010_SH040,Medium,168,2024-09-30,2024-10-22,Completed
SH2500,P006,SQ083,P006_SEQ010_SH050,Low,58,2024-10-01,2024-10-22,Completed
SH2501,P006,SQ083,P006_SEQ010_SH060,High,990,2024-09-26,2024-10-14,Completed
SH2502,P006,SQ083,P006_SEQ010_SH070,Low,66,2024-10-09,2024-10-22,Completed
SH2503,P006,SQ083,P006_SEQ010_SH080,Medium,221,2024-09-26,2024-10-17,Completed
SH2504,P006,SQ083,P006_SEQ010_SH090,Medium,137,2024-10-02,2024-10-16,Completed
SH2505,P006,SQ083,P006_SEQ010_SH100,High,650,2024-10-09,2024-10-19,Completed
SH2506,P006,SQ083,P006_SEQ010_SH110,Low,100,2024-10-08,2024-10-16,Completed
SH2507,P006,SQ083,P006_SEQ010_SH120,Medium,183,2024-09-26,2024-10-23,Completed
SH2508,P006,SQ083,P006_SEQ010_SH130,Medium,170,2024-10-01,2024-10-20,Completed
SH2509,P006,SQ083,P006_SEQ010_SH140,Low,41,2024-09-30,2024-10-16,Completed
SH2510,P006,SQ083,P006_SEQ010_SH150,Medium,267,2024-10-03,2024-10-08,Completed
SH2511,P006,SQ083,P006_SEQ010_SH160,Low,100,2024-10-07,2024-10-19,Completed
SH2512,P006,SQ083,P006_SEQ010_SH170,Medium,286,2024-10-04,2024-10-10,Completed
SH2513,P006,SQ083,P006_SEQ010_SH180,Medium,192,2024-09-26,2024-10-04,Completed
SH2514,P006,SQ083,P006_SEQ010_SH190,Medium,266,2024-10-04,2024-10-10,Completed
SH2515,P006,SQ083,P006_SEQ010_SH200,Medium,162,2024-10-04,2024-10-13,Completed
SH2516,P006,SQ083,P006_SEQ010_SH210,Low,49,2024-09-30,2024-10-09,Completed
SH2517,P006,SQ083,P006_SEQ010_SH220,Medium,145,2024-10-06,2024-10-23,Completed
SH2518,P006,SQ083,P006_SEQ010_SH230,High,327,2024-10-03,2024-10-18,Completed
SH2519,P006,SQ083,P006_SEQ010_SH240,Medium,205,2024-10-07,2024-10-23,Completed
SH2520,P006,SQ083,P006_SEQ010_SH250,Low,79,2024-09-29,2024-10-08,Completed
SH2521,P006,SQ083,P006_SEQ010_SH260,High,859,2024-09-28,2024-10-12,Completed
SH2522,P006,SQ083,P006_SEQ010_SH270,Medium,238,2024-10-05,2024-10-20,Completed
SH2523,P006,SQ084,P006_SEQ020_SH010,Medium,212,2024-07-03,2024-10-07,Completed
SH2524,P006,SQ084,P006_SEQ020_SH020,Low,98,2024-05-31,2024-09-12,Completed
SH2525,P006,SQ084,P006_SEQ020_SH030,Low,50,2024-06-30,2024-08-29,Completed
SH2526,P006,SQ084,P006_SEQ020_SH040,Low,59,2024-04-18,2024-06-04,Completed
SH2527,P006,SQ084,P006_SEQ020_SH050,Low,67,2024-05-05,2024-05-30,Completed
SH2528,P006,SQ084,P006_SEQ020_SH060,Low,41,2024-05-12,2024-08-20,Completed
SH2529,P006,SQ084,P006_SEQ020_SH070,Low,75,2024-04-15,2024-06-11,Completed
SH2530,P006,SQ084,P006_SEQ020_SH080,High,677,2024-06-25,2024-07-28,Completed
SH2531,P006,SQ084,P006_SEQ020_SH090,High,307,2024-04-19,2024-05-03,Completed
SH2532,P006,SQ084,P006_SEQ020_SH100,Medium,228,2024-05-30,2024-07-15,Completed
SH2533,P006,SQ084,P006_SEQ020_SH110,Low,46,2024-06-23,2024-08-15,Completed
SH2534,P006,SQ084,P006_SEQ020_SH120,Low,108,2024-04-27,2024-07-21,Completed
SH2535,P006,SQ084,P006_SEQ020_SH130,High,796,2024-06-10,2024-07-09,Completed
SH2536,P006,SQ084,P006_SEQ020_SH140,High,586,2024-05-28,2024-07-06,Completed
SH2537,P006,SQ084,P006_SEQ020_SH150,Medium,229,2024-05-17,2024-08-07,Completed
SH2538,P006,SQ084,P006_SEQ020_SH160,High,413,2024-07-12,2024-10-25,Completed
SH2539,P006,SQ084,P006_SEQ020_SH170,High,530,2024-06-04,2024-07-07,Completed
SH2540,P006,SQ084,P006_SEQ020_SH180,Low,79,2024-06-05,2024-09-26,Completed
SH2541,P006,SQ084,P006_SEQ020_SH190,High,347,2024-04-16,2024-09-30,Completed
SH2542,P006,SQ084,P006_SEQ020_SH200,Low,63,2024-04-17,2024-06-25,Completed
SH2543,P006,SQ084,P006_SEQ020_SH210,Medium,183,2024-06-06,2024-09-17,Completed
SH2544,P006,SQ084,P006_SEQ020_SH220,High,793,2024-06-18,2024-09-11,Completed
SH2545,P006,SQ084,P006_SEQ020_SH230,Low,102,2024-05-12,2024-07-30,Completed
SH2546,P006,SQ084,P006_SEQ020_SH240,Low,113,2024-07-02,2024-08-12,Completed
SH2547,P006,SQ084,P006_SEQ020_SH250,Low,90,2024-06-24,2024-07-03,Completed
SH2548,P006,SQ084,P006_SEQ020_SH260,Medium,197,2024-07-17,2024-09-27,Completed
SH2549,P006,SQ084,P006_SEQ020_SH270,Low,70,2024-07-15,2024-09-29,Completed
SH2550,P006,SQ084,P006_SEQ020_SH280,Low,92,2024-05-31,2024-07-28,Completed
SH2551,P006,SQ084,P006_SEQ020_SH290,Low,102,2024-04-15,2024-08-22,Completed
SH2552,P006,SQ084,P006_SEQ020_SH300,High,770,2024-06-29,2024-10-11,Completed
SH2553,P006,SQ084,P006_SEQ020_SH310,Medium,220,2024-06-01,2024-07-24,Completed
SH2554,P006,SQ084,P006_SEQ020_SH320,High,587,2024-06-17,2024-10-27,Completed
SH2555,P006,SQ084,P006_SEQ020_SH330,High,481,2024-04-30,2024-08-17,Completed
SH2556,P006,SQ084,P006_SEQ020_SH340,Medium,265,2024-05-27,2024-09-22,Completed
SH2557,P006,SQ085,P006_SEQ030_SH010,Low,80,2024-10-28,2024-11-16,Completed
SH2558,P006,SQ085,P006_SEQ030_SH020,Medium,239,2024-10-06,2024-12-03,Completed
SH2559,P006,SQ085,P006_SEQ030_SH030,Medium,200,2024-10-14,2024-11-21,Completed
SH2560,P006,SQ085,P006_SEQ030_SH040,Low,50,2024-10-29,2024-12-07,Completed
SH2561,P006,SQ085,P006_SEQ030_SH050,High,678,2024-10-17,2024-10-28,Completed
SH2562,P006,SQ085,P006_SEQ030_SH060,High,390,2024-10-02,2024-12-08,Completed
SH2563,P006,SQ085,P006_SEQ030_SH070,Low,60,2024-10-17,2024-12-09,Completed
SH2564,P006,SQ085,P006_SEQ030_SH080,Low,48,2024-10-23,2024-11-10,Completed
SH2565,P006,SQ085,P006_SEQ030_SH090,High,822,2024-10-24,2024-11-07,Completed
SH2566,P006,SQ085,P006_SEQ030_SH100,High,970,2024-10-16,2024-12-07,Completed
SH2567,P006,SQ085,P006_SEQ030_SH110,Low,69,2024-10-14,2024-10-25,Completed
SH2568,P006,SQ085,P006_SEQ030_SH120,Low,77,2024-10-28,2024-11-24,Completed
SH2569,P006,SQ086,P006_SEQ040_SH010,High,630,2024-11-22,2025-01-17,Completed
SH2570,P006,SQ086,P006_SEQ040_SH020,Medium,175,2024-12-19,2025-02-14,Completed
SH2571,P006,SQ086,P006_SEQ040_SH030,Medium,169,2024-11-30,2025-02-16,Completed
SH2572,P006,SQ086,P006_SEQ040_SH040,Low,88,2024-11-27,2024-12-18,Completed
SH2573,P006,SQ086,P006_SEQ040_SH050,Medium,163,2024-12-08,2025-03-10,Completed
SH2574,P006,SQ086,P006_SEQ040_SH060,Medium,254,2024-11-14,2025-02-28,Completed
SH2575,P006,SQ087,P006_SEQ050_SH010,Low,114,2024-11-01,2025-02-01,Completed
SH2576,P006,SQ087,P006_SEQ050_SH020,Low,51,2024-10-13,2025-01-31,Completed
SH2577,P006,SQ087,P006_SEQ050_SH030,Low,64,2024-09-26,2024-10-23,Completed
SH2578,P006,SQ087,P006_SEQ050_SH040,Medium,221,2024-10-30,2024-11-27,Completed
SH2579,P006,SQ087,P006_SEQ050_SH050,Low,98,2024-10-16,2025-02-25,Completed
SH2580,P006,SQ087,P006_SEQ050_SH060,High,540,2024-09-26,2024-12-28,Completed
SH2581,P006,SQ087,P006_SEQ050_SH070,Low,118,2024-09-19,2024-11-28,Completed
SH2582,P006,SQ087,P006_SEQ050_SH080,High,362,2024-09-03,2024-12-30,Completed
SH2583,P006,SQ087,P006_SEQ050_SH090,Low,59,2024-10-24,2024-11-04,Completed
SH2584,P006,SQ087,P006_SEQ050_SH100,Low,108,2024-09-04,2025-02-04,Completed
SH2585,P006,SQ087,P006_SEQ050_SH110,Medium,186,2024-11-11,2025-02-01,Completed
SH2586,P006,SQ087,P006_SEQ050_SH120,Medium,121,2024-11-27,2025-02-14,Completed
SH2587,P006,SQ087,P006_SEQ050_SH130,High,634,2024-10-07,2024-11-29,Completed
SH2588,P006,SQ087,P006_SEQ050_SH140,Low,78,2024-10-23,2024-12-03,Completed
SH2589,P006,SQ087,P006_SEQ050_SH150,Medium,222,2024-09-20,2024-12-13,Completed
SH2590,P006,SQ087,P006_SEQ050_SH160,Medium,158,2024-10-23,2024-11-27,Completed
SH2591,P006,SQ087,P006_SEQ050_SH170,Low,93,2024-11-18,2024-12-08,Completed
SH2592,P006,SQ087,P006_SEQ050_SH180,Low,102,2024-09-10,2024-10-09,Completed
SH2593,P006,SQ087,P006_SEQ050_SH190,High,861,2024-11-04,2024-11-25,Completed
SH2594,P006,SQ087,P006_SEQ050_SH200,Medium,184,2024-09-28,2025-03-03,Completed
SH2595,P006,SQ087,P006_SEQ050_SH210,Medium,239,2024-11-09,2025-01-09,Completed
SH2596,P006,SQ087,P006_SEQ050_SH220,Medium,150,2024-10-05,2024-11-04,Completed
SH2597,P006,SQ087,P006_SEQ050_SH230,High,405,2024-09-29,2024-11-07,Completed
SH2598,P006,SQ087,P006_SEQ050_SH240,High,974,2024-12-02,2025-02-12,Completed
SH2599,P006,SQ087,P006_SEQ050_SH250,Low,62,2024-12-05,2024-12-25,Completed
SH2600,P006,SQ087,P006_SEQ050_SH260,Medium,255,2024-09-03,2025-02-19,Completed
SH2601,P006,SQ087,P006_SEQ050_SH270,High,331,2024-09-06,2025-01-11,Completed
SH2602,P006,SQ087,P006_SEQ050_SH280,Low,109,2024-10-01,2025-01-10,Completed
SH2603,P006,SQ087,P006_SEQ050_SH290,High,902,2024-09-17,2024-11-22,Completed
SH2604,P006,SQ087,P006_SEQ050_SH300,Low,116,2024-09-20,2024-12-26,Completed
SH2605,P006,SQ087,P006_SEQ050_SH310,High,975,2024-12-07,2025-02-03,Completed
SH2606,P006,SQ087,P006_SEQ050_SH320,High,413,2024-11-15,2025-02-19,Completed
SH2607,P006,SQ087,P006_SEQ050_SH330,High,393,2024-11-25,2025-02-13,Completed
SH2608,P006,SQ087,P006_SEQ050_SH340,Medium,133,2024-10-26,2025-02-18,Completed
SH2609,P006,SQ088,P006_SEQ060_SH010,Low,83,2024-08-26,2024-11-15,Completed
SH2610,P006,SQ088,P006_SEQ060_SH020,Low,45,2024-06-12,2024-12-22,Completed
SH2611,P006,SQ088,P006_SEQ060_SH030,Medium,216,2024-07-11,2024-09-20,Completed
SH2612,P006,SQ088,P006_SEQ060_SH040,Low,52,2024-06-07,2025-01-06,Completed
SH2613,P006,SQ088,P006_SEQ060_SH050,Medium,271,2024-05-31,2024-10-10,Completed
SH2614,P006,SQ088,P006_SEQ060_SH060,Medium,179,2024-06-08,2024-07-08,Completed
SH2615,P006,SQ088,P006_SEQ060_SH070,Medium,289,2024-07-12,2024-08-15,Completed
SH2616,P006,SQ088,P006_SEQ060_SH080,Medium,211,2024-06-03,2025-02-09,Completed
SH2617,P006,SQ088,P006_SEQ060_SH090,Medium,261,2024-09-02,2024-12-25,Completed
SH2618,P006,SQ088,P006_SEQ060_SH100,Medium,276,2024-06-20,2024-08-22,Completed
SH2619,P006,SQ088,P006_SEQ060_SH110,Low,72,2024-06-02,2024-12-01,Completed
SH2620,P006,SQ088,P006_SEQ060_SH120,Low,76,2024-07-12,2025-02-08,Completed
SH2621,P006,SQ088,P006_SEQ060_SH130,Low,94,2024-07-03,2024-08-02,Completed
SH2622,P006,SQ088,P006_SEQ060_SH140,Medium,127,2024-09-11,2024-12-04,Completed
SH2623,P006,SQ088,P006_SEQ060_SH150,Low,77,2024-08-29,2024-12-13,Completed
SH2624,P006,SQ088,P006_SEQ060_SH160,Medium,210,2024-09-06,2024-11-23,Completed
SH2625,P006,SQ088,P006_SEQ060_SH170,Medium,141,2024-08-22,2024-09-20,Completed
SH2626,P006,SQ088,P006_SEQ060_SH180,Low,114,2024-06-30,2024-07-09,Completed
SH2627,P006,SQ088,P006_SEQ060_SH190,Medium,127,2024-07-10,2024-10-16,Completed
SH2628,P006,SQ088,P006_SEQ060_SH200,Medium,154,2024-08-31,2024-09-08,Completed
SH2629,P006,SQ088,P006_SEQ060_SH210,Medium,209,2024-07-29,2024-10-14,Completed
SH2630,P006,SQ088,P006_SEQ060_SH220,High,390,2024-09-13,2024-10-04,Completed
SH2631,P006,SQ088,P006_SEQ060_SH230,Medium,187,2024-06-05,2024-11-20,Completed
SH2632,P006,SQ088,P006_SEQ060_SH240,Medium,283,2024-09-29,2024-12-18,Completed
SH2633,P006,SQ088,P006_SEQ060_SH250,Medium,256,2024-07-31,2024-12-21,Completed
SH2634,P006,SQ088,P006_SEQ060_SH260,Low,117,2024-09-13,2024-12-05,Completed
SH2635,P006,SQ088,P006_SEQ060_SH270,Low,114,2024-08-20,2024-10-04,Completed
SH2636,P006,SQ088,P006_SEQ060_SH280,High,417,2024-08-19,2024-10-07,Completed
SH2637,P006,SQ088,P006_SEQ060_SH290,Medium,172,2024-08-18,2024-11-13,Completed
SH2638,P006,SQ088,P006_SEQ060_SH300,Low,100,2024-08-04,2025-01-16,Completed
SH2639,P006,SQ088,P006_SEQ060_SH310,High,324,2024-09-20,2024-11-29,Completed
SH2640,P006,SQ088,P006_SEQ060_SH320,Low,53,2024-09-30,2025-02-09,Completed
SH2641,P006,SQ088,P006_SEQ060_SH330,Low,76,2024-07-04,2024-09-25,Completed
SH2642,P006,SQ088,P006_SEQ060_SH340,Medium,242,2024-08-30,2024-12-21,Completed
SH2643,P006,SQ088,P006_SEQ060_SH350,Medium,172,2024-05-31,2024-09-29,Completed
SH2644,P006,SQ089,P006_SEQ070_SH010,Low,90,2024-09-08,2024-09-21,Completed
SH2645,P006,SQ089,P006_SEQ070_SH020,High,553,2024-10-11,2024-11-21,Completed
SH2646,P006,SQ089,P006_SEQ070_SH030,High,636,2024-09-16,2024-10-23,Completed
SH2647,P006,SQ089,P006_SEQ070_SH040,Medium,167,2024-09-29,2024-10-30,Completed
SH2648,P006,SQ089,P006_SEQ070_SH050,Medium,154,2024-09-29,2024-11-11,Completed
SH2649,P006,SQ089,P006_SEQ070_SH060,High,356,2024-09-13,2024-10-17,Completed
SH2650,P006,SQ089,P006_SEQ070_SH070,Low,98,2024-10-13,2024-11-12,Completed
SH2651,P006,SQ089,P006_SEQ070_SH080,Low,70,2024-09-27,2024-11-07,Completed
SH2652,P006,SQ089,P006_SEQ070_SH090,High,499,2024-09-11,2024-10-15,Completed
SH2653,P006,SQ089,P006_SEQ070_SH100,High,655,2024-09-13,2024-09-19,Completed
SH2654,P006,SQ089,P006_SEQ070_SH110,Medium,292,2024-09-21,2024-10-22,Completed
SH2655,P006,SQ089,P006_SEQ070_SH120,Low,83,2024-09-29,2024-11-08,Completed
SH2656,P006,SQ089,P006_SEQ070_SH130,Medium,163,2024-10-07,2024-11-05,Completed
SH2657,P006,SQ089,P006_SEQ070_SH140,Medium,265,2024-09-29,2024-10-31,Completed
SH2658,P006,SQ089,P006_SEQ070_SH150,High,508,2024-09-19,2024-10-01,Completed
SH2659,P006,SQ089,P006_SEQ070_SH160,Low,43,2024-09-08,2024-09-17,Completed
SH2660,P006,SQ089,P006_SEQ070_SH170,Low,89,2024-09-20,2024-10-07,Completed
SH2661,P006,SQ089,P006_SEQ070_SH180,Low,52,2024-10-12,2024-10-30,Completed
SH2662,P006,SQ089,P006_SEQ070_SH190,Low,82,2024-10-01,2024-10-09,Completed
SH2663,P006,SQ089,P006_SEQ070_SH200,Low,115,2024-09-26,2024-10-10,Completed
SH2664,P006,SQ089,P006_SEQ070_SH210,Low,50,2024-10-05,2024-11-24,Completed
SH2665,P006,SQ089,P006_SEQ070_SH220,Medium,121,2024-10-06,2024-10-18,Completed
SH2666,P006,SQ089,P006_SEQ070_SH230,Medium,147,2024-09-18,2024-10-14,Completed
SH2667,P006,SQ089,P006_SEQ070_SH240,High,965,2024-09-15,2024-11-25,Completed
SH2668,P006,SQ089,P006_SEQ070_SH250,Medium,295,2024-09-16,2024-10-31,Completed
SH2669,P006,SQ089,P006_SEQ070_SH260,Medium,236,2024-09-26,2024-11-03,Completed
SH2670,P006,SQ089,P006_SEQ070_SH270,Medium,223,2024-09-13,2024-09-27,Completed
SH2671,P006,SQ089,P006_SEQ070_SH280,Low,81,2024-09-24,2024-10-20,Completed
SH2672,P006,SQ089,P006_SEQ070_SH290,Medium,261,2024-10-05,2024-10-15,Completed
SH2673,P006,SQ089,P006_SEQ070_SH300,Low,102,2024-10-11,2024-11-07,Completed
SH2674,P006,SQ089,P006_SEQ070_SH310,Medium,190,2024-10-03,2024-11-11,Completed
SH2675,P006,SQ089,P006_SEQ070_SH320,Low,73,2024-09-14,2024-11-05,Completed
SH2676,P006,SQ089,P006_SEQ070_SH330,Medium,177,2024-09-27,2024-11-21,Completed
SH2677,P006,SQ089,P006_SEQ070_SH340,Low,115,2024-09-24,2024-11-22,Completed
SH2678,P006,SQ089,P006_SEQ070_SH350,High,608,2024-09-30,2024-11-21,Completed
SH2679,P006,SQ089,P006_SEQ070_SH360,High,343,2024-09-28,2024-11-23,Completed
SH2680,P006,SQ089,P006_SEQ070_SH370,Low,79,2024-10-05,2024-11-10,Completed
SH2681,P006,SQ089,P006_SEQ070_SH380,Low,105,2024-10-13,2024-11-19,Completed
SH2682,P006,SQ089,P006_SEQ070_SH390,Medium,129,2024-10-02,2024-10-22,Completed
SH2683,P006,SQ089,P006_SEQ070_SH400,Low,117,2024-09-27,2024-10-26,Completed
SH2684,P006,SQ089,P006_SEQ070_SH410,Low,101,2024-09-09,2024-09-25,Completed
SH2685,P006,SQ089,P006_SEQ070_SH420,Medium,123,2024-09-10,2024-09-20,Completed
SH2686,P006,SQ089,P006_SEQ070_SH430,High,337,2024-10-08,2024-10-18,Completed
SH2687,P006,SQ089,P006_SEQ070_SH440,Low,91,2024-09-08,2024-10-07,Completed
SH2688,P006,SQ089,P006_SEQ070_SH450,High,511,2024-10-02,2024-10-28,Completed
SH2689,P006,SQ089,P006_SEQ070_SH460,Low,77,2024-09-26,2024-11-18,Completed
SH2690,P006,SQ089,P006_SEQ070_SH470,Medium,165,2024-09-27,2024-10-22,Completed
SH2691,P006,SQ089,P006_SEQ070_SH480,Medium,215,2024-10-03,2024-10-10,Completed
SH2692,P006,SQ089,P006_SEQ070_SH490,Medium,260,2024-10-10,2024-10-23,Completed
SH2693,P006,SQ089,P006_SEQ070_SH500,Medium,135,2024-09-23,2024-10-27,Completed
SH2694,P006,SQ089,P006_SEQ070_SH510,Low,103,2024-09-17,2024-10-16,Completed
SH2695,P006,SQ089,P006_SEQ070_SH520,Medium,203,2024-09-06,2024-09-12,Completed
SH2696,P006,SQ089,P006_SEQ070_SH530,Medium,299,2024-09-22,2024-10-11,Completed
SH2697,P006,SQ089,P006_SEQ070_SH540,High,748,2024-09-25,2024-10-01,Completed
SH2698,P006,SQ089,P006_SEQ070_SH550,Low,107,2024-09-11,2024-11-22,Completed
SH2699,P006,SQ089,P006_SEQ070_SH560,Low,74,2024-09-13,2024-10-20,Completed
SH2700,P006,SQ090,P006_SEQ080_SH010,High,507,2024-07-07,2024-08-03,Completed
SH2701,P006,SQ090,P006_SEQ080_SH020,Low,99,2024-07-14,2024-07-27,Completed
SH2702,P006,SQ090,P006_SEQ080_SH030,Medium,285,2024-07-11,2024-07-18,Completed
SH2703,P006,SQ090,P006_SEQ080_SH040,High,766,2024-06-29,2024-07-07,Completed
SH2704,P006,SQ090,P006_SEQ080_SH050,High,314,2024-07-07,2024-08-04,Completed
SH2705,P006,SQ090,P006_SEQ080_SH060,Low,116,2024-07-10,2024-07-15,Completed
SH2706,P006,SQ090,P006_SEQ080_SH070,Low,58,2024-07-06,2024-07-24,Completed
SH2707,P006,SQ090,P006_SEQ080_SH080,Medium,161,2024-07-08,2024-07-26,Completed
SH2708,P006,SQ090,P006_SEQ080_SH090,Low,115,2024-07-04,2024-07-13,Completed
SH2709,P006,SQ090,P006_SEQ080_SH100,Medium,254,2024-07-06,2024-07-25,Completed
SH2710,P006,SQ090,P006_SEQ080_SH110,Medium,269,2024-07-12,2024-07-18,Completed
SH2711,P006,SQ090,P006_SEQ080_SH120,High,387,2024-07-01,2024-08-02,Completed
SH2712,P006,SQ090,P006_SEQ080_SH130,Low,81,2024-07-04,2024-08-01,Completed
SH2713,P006,SQ090,P006_SEQ080_SH140,Medium,281,2024-07-03,2024-07-28,Completed
SH2714,P006,SQ090,P006_SEQ080_SH150,Low,54,2024-06-29,2024-08-04,Completed
SH2715,P006,SQ090,P006_SEQ080_SH160,Medium,169,2024-07-08,2024-07-17,Completed
SH2716,P006,SQ090,P006_SEQ080_SH170,Medium,259,2024-06-29,2024-07-07,Completed
SH2717,P006,SQ090,P006_SEQ080_SH180,Low,72,2024-07-11,2024-07-29,Completed
SH2718,P006,SQ090,P006_SEQ080_SH190,Medium,197,2024-07-05,2024-08-04,Completed
SH2719,P006,SQ090,P006_SEQ080_SH200,Low,88,2024-07-10,2024-07-30,Completed
SH2720,P006,SQ090,P006_SEQ080_SH210,Low,41,2024-06-28,2024-07-10,Completed
SH2721,P006,SQ090,P006_SEQ080_SH220,High,957,2024-07-05,2024-07-22,Completed
SH2722,P006,SQ090,P006_SEQ080_SH230,Low,119,2024-06-29,2024-07-19,Completed
SH2723,P006,SQ090,P006_SEQ080_SH240,Low,106,2024-06-29,2024-07-12,Completed
SH2724,P006,SQ090,P006_SEQ080_SH250,Medium,238,2024-07-03,2024-07-21,Completed
